_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,6d012f0d-963d-47ae-a532-5bd56cc2ee1d,,26841,1.0,18:18:27,20260707,69379,2306,1240002,19.513019561767578,-99.19664001464844,148.0,0.0,0.0,,,,1783448518,2026-07-07 12:21:58-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,bd1c13d5-38a7-4039-97b6-c14d850404cf,,,,,,69378,2305,1240001,19.390085220336914,-99.05889892578125,302.0,0.0,0.0,,,,1783448524,2026-07-07 12:22:04-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,557ae576-104d-4ba3-a78a-4658872f69ec,,19475,1.0,17:58:01,20260707,69377,2304,1230200,19.490446090698242,-99.1327133178711,109.0,2.0,7.2,,,,1783448512,2026-07-07 12:21:52-06:00,,,6,L06g03-2 el rosario- dep. 18 de marzo,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,7ff71dc9-7b7e-4947-8efd-f07ccee46d91,,,,,,69376,2303,1230199,19.394548416137695,-99.05882263183594,154.0,25.0,90.0,,,,1783448513,2026-07-07 12:21:53-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,e9c1c698-de6d-454a-9c80-b9f32d213266,,19563,0.0,17:17:44,20260707,69375,2302,1230198,19.40567970275879,-99.17755126953125,289.0,2.0,7.2,,,,1783448506,2026-07-07 12:21:46-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,17fa122a-348a-4564-945f-85f32d4cc37f,,,,,,70014,1210,001A196,19.385406494140625,-99.04556274414062,119.0,0.0,0.0,,,,1783428831,2026-07-07 06:53:51-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,b74a4587-09d6-4a3d-a5f2-0ee2f26e476c,,26842,0.0,18:01:09,20260707,69382,2309,1240005,19.4770450592041,-99.0926284790039,293.0,0.0,0.0,,,,1783448518,2026-07-07 12:21:58-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,7e5c54f2-1897-4de5-9cb2-0b9e02a74731,,26842,0.0,17:51:17,20260707,69381,2308,1240004,19.485322952270508,-99.11859893798828,198.0,0.0,0.0,,,,1783448515,2026-07-07 12:21:55-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,7298facd-ccc7-4e0b-a813-ffe5a66d7248,,19472,1.0,17:26:56,20260707,69380,2307,1240003,19.47454833984375,-99.08845520019531,331.0,17.0,61.2,,,,1783448524,2026-07-07 12:22:04-06:00,,,6,L06g02-2 ipn - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,5797d147-ef37-4ed3-9d60-ee8e7ffcfed2,,19566,0.0,17:21:29,20260707,69393,2320,1230174,19.401844024658203,-99.16990661621094,196.0,16.0,57.6,,,,1783448520,2026-07-07 12:22:00-06:00,,,2,L02c03-1 tepalcates - col. del valle,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,2c2f1b35-cee5-417f-b68a-3cd0dc29074a,,,,,,69390,2317,1240013,19.389131546020508,-99.05803680419922,0.0,0.0,0.0,,,,1783448383,2026-07-07 12:19:43-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,3fe4e7df-fcc1-414f-a0e5-89466c3430f1,,19474,0.0,18:08:37,20260707,69389,2316,1240012,19.496410369873047,-99.15955352783203,283.0,3.0,10.8,,,,1783448516,2026-07-07 12:21:56-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,637478d4-d738-49af-b706-eafc8663be16,,19474,0.0,18:16:35,20260707,69388,2315,1240011,19.483205795288086,-99.11394500732422,173.0,0.0,0.0,,,,1783448522,2026-07-07 12:22:02-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,64dcd3db-0c24-453f-8a19-d80aa544f41a,,19474,0.0,18:20:54,20260707,69387,2314,1240010,19.488740921020508,-99.12805938720703,291.0,0.0,0.0,,,,1783448514,2026-07-07 12:21:54-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,96063248-bed1-47cd-85d4-ca8fcb74a6bf,,19564,0.0,17:14:18,20260707,69386,2313,1240009,19.389223098754883,-99.05787658691406,213.0,0.0,0.0,,,,1783445950,2026-07-07 11:39:10-06:00,,,2,L02c02-1 tepalcates - etiopía l3,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-07-07T18:22:13Z,2026-07-07,20260707T182210Z,bd9f82c6-85a3-41bc-bbcc-d1e51278012c,,,,,,69385,2312,1240008,19.464998245239258,-99.05966186523438,133.0,0.0,0.0,,,,1783447018,2026-07-07 11:56:58-06:00,,,,,,,,,,,,,,
