_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,12237440-1d13-4471-93aa-2e579123212a,,19472,1.0,23:23:43,20260819,69379,2306,1240002,19.481914520263672,-99.10501098632812,108.0,0.0,0.0,,,,1787182772,2026-08-19 17:39:32-06:00,,,6,L06g02-2 ipn - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,ba776551-013f-4262-940e-cbfca3bc7821,,19563,0.0,23:14:56,20260819,69378,2305,1240001,19.389148712158203,-99.08317565917969,304.0,0.0,0.0,,,,1787182772,2026-08-19 17:39:32-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,8fabfe93-ba71-4fd9-91a1-14e3ca1643c1,,19474,0.0,23:31:18,20260819,69377,2304,1230200,19.483692169189453,-99.1138687133789,167.0,0.0,0.0,,,,1787182775,2026-08-19 17:39:35-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,0afac3c1-928f-4a35-a7d1-29af7557b7f1,,19567,1.0,22:51:57,20260819,69376,2303,1230199,19.392301559448242,-99.08802032470703,125.0,0.0,0.0,,,,1787182778,2026-08-19 17:39:38-06:00,,,2,L02c03-2 col. del valle - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,2bf66320-0caf-4524-96d9-15024dd88fb3,,19563,0.0,22:40:58,20260819,69375,2302,1230198,19.397544860839844,-99.16560363769531,300.0,43.0,154.8,,,,1787182768,2026-08-19 17:39:28-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,765dcfd3-acb0-45e8-97a1-22d3762cbf89,,19492,0.0,23:19:40,20260819,70014,1210,001A196,19.440715789794922,-99.15533447265625,204.0,0.0,0.0,,,,1787182784,2026-08-19 17:39:44-06:00,,,1,L01a01-1 indios verdes - dr. gálvez,,3,D40D0D,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,8380fcc9-1fb1-463b-83ac-ce1fd64a8c33,,19470,0.0,22:58:32,20260819,69382,2309,1240005,19.49033546447754,-99.13217163085938,294.0,16.0,57.6,,,,1787182782,2026-08-19 17:39:42-06:00,,,6,L06g01-1 villa de aragón - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,d87d73bf-391f-49e3-8f9c-7a1d95dfc6f5,,,,,,69381,2308,1240004,19.49034309387207,-99.1324462890625,111.0,0.0,0.0,,,,1787182786,2026-08-19 17:39:46-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,1a8d63ab-f353-41cb-b5de-3a502acf06a7,,19472,1.0,23:33:08,20260819,69380,2307,1240003,19.48530387878418,-99.11939239501953,109.0,15.0,54.0,,,,1787182784,2026-08-19 17:39:44-06:00,,,6,L06g02-2 ipn - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,668fc9ff-5fa8-45d5-ab2c-2204ce06874e,,19563,0.0,23:17:26,20260819,69393,2320,1230174,19.38439178466797,-99.07575988769531,193.0,0.0,0.0,,,,1787182788,2026-08-19 17:39:48-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,1c6598a9-b5ca-4e17-a6cc-20bfae308f24,,19562,1.0,23:06:15,20260819,69390,2317,1240013,19.398353576660156,-99.1130599975586,877.0,0.0,0.0,,,,1787182779,2026-08-19 17:39:39-06:00,,,2,L02c01-2 tacubaya - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,c93070a5-1d02-4d12-b939-3359b3516d14,,,,,,69389,2316,1240012,19.507219314575195,-99.19963073730469,198.0,0.0,0.0,,,,1787182778,2026-08-19 17:39:38-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,ff260cb4-ec36-4011-b607-84061679b8de,,19470,0.0,22:38:22,20260819,69388,2315,1240011,19.511152267456055,-99.19210815429688,297.0,28.0,100.8,,,,1787182782,2026-08-19 17:39:42-06:00,,,6,L06g01-1 villa de aragón - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,1132d8ae-0cf4-4a70-b438-c09f69b671b4,,19474,0.0,23:15:39,20260819,69387,2314,1240010,19.51059341430664,-99.19164276123047,339.0,31.0,111.60000000000001,,,,1787182782,2026-08-19 17:39:42-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,891f774e-767e-44eb-8bdb-22f6480765c7,,,,,,69386,2313,1240009,19.38982582092285,-99.058349609375,124.0,0.0,0.0,,,,1787175558,2026-08-19 15:39:18-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,fa693caa-646f-452b-9b48-f1d7388302a4,,19475,1.0,23:16:43,20260819,69385,2312,1240008,19.492935180664062,-99.14430236816406,102.0,36.0,129.6,,,,1787182787,2026-08-19 17:39:47-06:00,,,6,L06g03-2 el rosario- dep. 18 de marzo,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,9fe18971-e8d5-402e-b9de-31bec33b17c2,,19474,0.0,23:30:41,20260819,69383,2310,1240006,19.488710403442383,-99.11670684814453,288.0,0.0,0.0,,,,1787182783,2026-08-19 17:39:43-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,f08c3914-b3a6-4fec-b8de-eae1ac4e4a8e,,19473,0.0,23:29:38,20260819,69198,800,1320055,19.475976943969727,-99.07898712158203,197.0,0.0,0.0,,,,1787182784,2026-08-19 17:39:44-06:00,,,6,L06g02-1 villa de aragón - ipn,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,a597e983-6ca8-42e9-9792-1ddd0a34b788,,19576,0.0,22:56:51,20260819,69886,801,1280065,19.432653427124023,-99.15593719482422,243.0,0.0,0.0,,,,1787182786,2026-08-19 17:39:46-06:00,,,7,L07h01-1 indios verdes - campo marte,,3,116633,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-19T23:39:55Z,2026-08-19,20260819T233952Z,9aaa16db-827b-49ef-b603-fcc411d8461f,,19577,1.0,23:08:12,20260819,69887,802,1280066,19.436492919921875,-99.14786529541016,574.0,0.0,0.0,,,,1787182775,2026-08-19 17:39:35-06:00,,,7,L07h01-2 campo marte - indios verdes,,3,116633,FFFFFF,,,,,,
