_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,3d9b05f9-bf83-499c-a7e8-a19fafec4c1c,,,,,,69379,2306,1240002,19.50689125061035,-99.1997299194336,202.0,0.0,0.0,,,,1789513048,2026-09-15 16:57:28-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,4ee03e01-9c02-455d-85fc-efa16b0f1d37,,19567,1.0,22:47:11,20260915,69378,2305,1240001,19.403392791748047,-99.16929626464844,161.0,0.0,0.0,,,,1789513048,2026-09-15 16:57:28-06:00,,,2,L02c03-2 col. del valle - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,d488fecd-7ac3-42fe-a8c2-49a29724eebe,,19475,1.0,22:50:40,20260915,69377,2304,1230200,19.50498390197754,-99.18928527832031,102.0,39.0,140.4,,,,1789513051,2026-09-15 16:57:31-06:00,,,6,L06g03-2 el rosario- dep. 18 de marzo,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,613a24f3-53a4-4294-bff0-bf7ef6fd3af8,,19562,1.0,22:03:58,20260915,69376,2303,1230199,19.384063720703125,-99.07572174072266,119.0,28.0,100.8,,,,1789513047,2026-09-15 16:57:27-06:00,,,2,L02c01-2 tacubaya - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,d4491de4-2429-4855-917a-ebba392de44d,,19566,0.0,22:46:11,20260915,69375,2302,1230198,19.382701873779297,-99.06180572509766,281.0,25.0,90.0,,,,1789513049,2026-09-15 16:57:29-06:00,,,2,L02c03-1 tepalcates - col. del valle,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,bc36f9d5-e6fe-4d52-842d-e992686b2ffe,,19491,1.0,22:39:01,20260915,70014,1210,001A196,19.380891799926758,-99.1766128540039,16.0,0.0,0.0,,,,1789513050,2026-09-15 16:57:30-06:00,,,1,L01a01-2 dr. gálvez - indios verdes,,3,D40D0D,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,97b53262-f588-4f34-9716-2f4d95426400,,,,,,69382,2309,1240005,19.46518325805664,-99.05967712402344,306.0,0.0,0.0,,,,1789513049,2026-09-15 16:57:29-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,fd0a7654-4d2b-45fa-8878-8aff71a113e2,,20212,1.0,22:18:46,20260915,69381,2308,1240004,19.437698364257812,-99.11426544189453,840.0,0.0,0.0,,,,1789513045,2026-09-15 16:57:25-06:00,,,5,L05f03-2 las bombas - río de los remedios,,3,141982,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,860faa2c-634e-4ead-a308-cc2fa943c603,,19471,1.0,22:24:25,20260915,69380,2307,1240003,19.484046936035156,-99.11323547363281,124.0,0.0,0.0,,,,1789513041,2026-09-15 16:57:21-06:00,,,6,L06g01-2 el rosario - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-09-15T22:57:42Z,2026-09-15,20260915T225737Z,751e5b6a-f361-45ff-9848-dc40460711fb,,19562,1.0,22:21:41,20260915,69393,2320,1230174,19.396873474121094,-99.10032653808594,979.0,16.0,57.6,,,,1789513041,2026-09-15 16:57:21-06:00,,,2,L02c01-2 tacubaya - tepalcates,,3,8D1A96,FFFFFF,,,,,,
