_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,53f36e27-b0cc-4564-92be-19d121ef1cc1,,,,,,69379,2306,1240002,19.479385375976562,-99.06396484375,0.0,0.0,0.0,,,,1781682141,2026-06-17 01:42:21-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,597101a4-caad-4736-810f-a93be8d04ff4,,19563,0.0,22:41:39,20260619,69378,2305,1240001,19.398155212402344,-99.1229248046875,268.0,28.0,100.8,,,,1781910993,2026-06-19 17:16:33-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,95c903b3-89cb-4218-8047-54e87fb1b67d,,19475,1.0,22:48:30,20260619,69377,2304,1230200,19.48737907409668,-99.12454986572266,111.0,0.0,0.0,,,,1781910997,2026-06-19 17:16:37-06:00,,,6,L06g03-2 el rosario- dep. 18 de marzo,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,102691c9-689c-4b13-931d-8d6d19f36504,,19567,1.0,23:09:31,20260619,69376,2303,1230199,19.39798355102539,-99.17105102539062,171.0,0.0,0.0,,,,1781910993,2026-06-19 17:16:33-06:00,,,2,L02c03-2 col. del valle - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,63a76be0-369e-4074-bc01-3d2715daed7c,,19562,1.0,23:15:37,20260619,69375,2302,1230198,19.402185440063477,-99.18724060058594,290.0,0.0,0.0,,,,1781910997,2026-06-19 17:16:37-06:00,,,2,L02c01-2 tacubaya - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,fbca5939-afa5-4d64-a544-25a8cf306305,,19491,1.0,22:56:28,20260619,70014,1210,001A196,19.371036529541016,-99.17988586425781,156.0,2.0,7.2,,,,1781910948,2026-06-19 17:15:48-06:00,,,1,L01a01-2 dr. gálvez - indios verdes,,3,D40D0D,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,964e393f-7e69-44b1-a01c-ec3f91316d25,,19473,0.0,22:47:11,20260619,69382,2309,1240005,19.484140396118164,-99.1130142211914,282.0,0.0,0.0,,,,1781911003,2026-06-19 17:16:43-06:00,,,6,L06g02-1 villa de aragón - ipn,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,d204f0e6-ab67-4ecd-a67f-5accaded90ad,,19470,0.0,22:35:54,20260619,69381,2308,1240004,19.48992347717285,-99.13117980957031,291.0,0.0,0.0,,,,1781911002,2026-06-19 17:16:42-06:00,,,6,L06g01-1 villa de aragón - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,f58142c3-cba5-4af0-9243-91d7e4c8e9a4,,19472,1.0,23:15:50,20260619,69380,2307,1240003,19.490840911865234,-99.13389587402344,282.0,23.0,82.8,,,,1781910996,2026-06-19 17:16:36-06:00,,,6,L06g02-2 ipn - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-06-19T23:16:55Z,2026-06-19,20260619T231651Z,40792793-5c5b-4d46-9e34-83f87d0a64fd,,,,,,69393,2320,1230174,19.389083862304688,-99.05782318115234,0.0,0.0,0.0,,,,1781911002,2026-06-19 17:16:42-06:00,,,,,,,,,,,,,,
