_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,53f6b722-5a22-4067-973a-37e9fa618bda,,19472,1.0,04:05:34,20260808,69379,2306,1240002,19.48185157775879,-99.10489654541016,136.0,0.0,0.0,,,,1786162793,2026-08-07 22:19:53-06:00,,,6,L06g02-2 ipn - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,106d082d-9f64-4980-bed7-4d76dc8aafc6,,,,,,69378,2305,1240001,19.39069366455078,-99.04716491699219,118.0,0.0,0.0,,,,1786162792,2026-08-07 22:19:52-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,aee14fe2-9dc1-46d4-8c4c-dd09674e884f,,19474,0.0,04:07:01,20260808,69377,2304,1230200,19.49600601196289,-99.15752410888672,289.0,12.0,43.2,,,,1786162787,2026-08-07 22:19:47-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,0572b254-9d2a-4c71-bfd0-3bb7dc3d1ab2,,,,,,69376,2303,1230199,19.38908576965332,-99.05789184570312,0.0,0.0,0.0,,,,1786162801,2026-08-07 22:20:01-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,17d745d0-99a9-47d6-9fb6-348c410323dc,,19567,1.0,02:57:05,20260808,69375,2302,1230198,19.397144317626953,-99.05693054199219,123.0,6.0,21.6,,,,1786162796,2026-08-07 22:19:56-06:00,,,2,L02c03-2 col. del valle - tepalcates,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,de6d89ef-8203-4c07-ad2b-f7baf5ee8c92,,19997,0.0,04:09:05,20260808,70014,1210,001A196,19.457223892211914,-99.14883422851562,233.0,27.0,97.2,,,,1786162793,2026-08-07 22:19:53-06:00,,,1,L01a05-1 indios verdes - col. del valle,,3,D40D0D,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,4eb76ecb-87fb-45f0-a0cb-8541f2488d0e,,19473,0.0,03:38:35,20260808,69382,2309,1240005,19.49030113220215,-99.13211822509766,294.0,30.0,108.0,,,,1786162800,2026-08-07 22:20:00-06:00,,,6,L06g02-1 villa de aragón - ipn,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,d06e9f92-88e2-47d7-8cf4-4eed62d8d47f,,21179,1.0,03:57:03,20260808,69381,2308,1240004,19.49911117553711,-99.08902740478516,212.0,34.0,122.4,,,,1786162793,2026-08-07 22:19:53-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,df95ee62-0581-4d38-8cc9-da65a978a852,,19471,1.0,03:41:35,20260808,69380,2307,1240003,19.478710174560547,-99.09721374511719,112.0,0.0,0.0,,,,1786162801,2026-08-07 22:20:01-06:00,,,6,L06g01-2 el rosario - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-08T04:20:10Z,2026-08-08,20260808T042007Z,4f8da9fe-7cfa-4221-a1fb-3de6dc6c6896,,19563,0.0,02:58:57,20260808,69393,2320,1230174,19.402164459228516,-99.18680572509766,152.0,0.0,0.0,,,,1786162788,2026-08-07 22:19:48-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
