_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin,destination,travel_mode,route_found,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,encoded_polyline,description,route_labels
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:52.696842,Metro Universidad,Rectoria UNAM,DRIVE,True,2330,390.0,444.0,6.5,7.4,-54.0,-0.9,-12.16216216216216,mh}tBxai|QwAIcDAuCGqDFkCLoBTk@NYPgDdDgGhDMPeBnHKTgCUIV@h@nBLDFf@Xf@`@tA`BN\HXDj@BfGDzDJtEDbFA`C`AtQU?I[KCgABQBSCYD,Investigación Científica y Escolar,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:53.031248,Metro Copilco,Rectoria UNAM,DRIVE,True,3711,765.0,749.0,12.75,12.483333333333333,16.0,0.26666666666666666,2.1361815754339153,}n_uBzli|QUx@xC|@_@vAmA[sBKSEM?IzCBVJl@Vl@r@vADXE^}BfIiErPDl@In@i@dCc@bFZh@VFfAQPM^GpAGVEtA}@NUHYEuAG{A@e@He@l@gCTi@tAqCV_ADWLeDnA}FvAwFJU`@Y^M\CpFLnBLDFf@Xf@`@tA`BN\HXDj@BfGDzDJtEDbFA`C`AtQU?I[KCgABQBSCYD,Av. Copilco y Escolar,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:53.352622,Metro Universidad,Facultad de Medicina UNAM,DRIVE,True,2697,483.0,551.0,8.05,9.183333333333334,-68.0,-1.1333333333333333,-12.34119782214156,mh}tBxai|QwAIcDAuCGqDFkCLoBTk@NYPgDdDgGhDMPeBnHKTiHm@m@?o@Lk@Vm@n@Wd@iDbO_@pBgC~JeBrHVZPDZEPMMaD@e@He@`@eBh@?PFLVb@zEZBTKU_EZ?LlB^CJG?U,Investigación Científica y Escolar,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:53.658709,Metro Copilco,Facultad de Medicina UNAM,DRIVE,True,2147,541.0,492.0,9.016666666666667,8.2,49.0,0.8166666666666667,9.959349593495936,}n_uBzli|QUx@xC|@_@vAmA[sBKSEM?IzCBVJl@Vl@r@vADXE^}BfIiErPDl@In@i@dCc@bFZh@VFfAQPM^GpAGVEtA}@NUHYEuAG{A@e@He@`@eBh@?PFLVb@zEZBTKU_EZ?LlB^CJG?U,Av. Copilco y Escolar,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:53.963811,Metro Indios Verdes,IPN Zacatenco,DRIVE,True,3919,665.0,681.0,11.083333333333334,11.35,-16.0,-0.26666666666666666,-2.3494860499265746,yu~uBfi~{Q|Ep@`DXzAVv@RhAPdDx@nBr@~Av@rAz@~HfGt@|B^vAdChBo@lCwClKcBrGmDjM{D`OI\XDH_@uOeB{AKoBSUh@YhB_Hre@[rAg@vA_D[oDe@wOiBHcA,Av. Montevideo/Eje 5 Nte,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:54.334790,Zocalo,Rectoria UNAM,DRIVE,True,22816,3217.0,2671.0,53.61666666666667,44.516666666666666,546.0,9.1,20.441782104080875,iuruBtba|QcE[e@B[rEfLr@`K|@vAyRlG`@dUfBfBL|EXpCVjFr@h@BjBRz\vC`DZ`Hd@`ShBfBLzCZbDf@v@F`ENxEZxOtAh@n@BZDTLRl@XDPDz@DFgBxz@GrKChWAlMAtDDfAPrArBfLbCpLzCfNfBbGrDxMj@bDn@tE^lCh@pC`CdKnAjG?Lp@`DHHdAhFvBbONl@l@jA`@d@|@l@n@`@tBr@~HzBvB^nEh@`BFrLIPHZB~@RjCVd@HdG\t@HvAb@fAf@h@d@j@p@NRb@jAPnAJhAJhFIzHQvG?pB`@hKP|AZdA\^h@b@bKhFbBz@dA\~AVtAHvAAtAM`OaD^KbDqAt@O~@ElAFJCLKzIh@x@Av@IdAWbBi@z@OlA?hI^pAAbAIfAQhA[zEwBt@Q~@ErFXfIj@zFVlAL|AXbA\zAt@hA|@dDpD~@hAlGrI|@fBVj@v@|CtAvF`@dAb@r@t@|@nA`AxCdBtAn@fFvAvAXdKvAvBRlInA~HpBbFp@fEh@vCLbH^dGT|APl@JfFvArAj@~A|@jAz@`A|@vAbBnMjPxAvAdBrA`LfHRBz@d@ZBR?f@OXUN_@D_@Cc@g@iC_CcIKSDm@NuA@g@Mi@mBkFOWYeAwAuQCi@_@eBGu@GoAMo@KUKc@MUu@k@wDgCm@o@[k@[{@QiAWgCaAgGmBoLu@mJD}@J]b@}B?w@E{A]{Hg@{J~@EVEtA}@NUHYEuAG{A@e@He@l@gCTi@tAqCV_ADWLeDnA}FvAwFJU`@Y^M\CpFLnBLDFf@Xf@`@tA`BN\HXDj@BfGDzDJtEDbFA`C`AtQU?I[KCgABQBSCYD,Anillo Perif./Segundo Piso del Anillo Perif.,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:54.688085,Angel de la Independencia,Rectoria UNAM,DRIVE,True,21238,2503.0,2188.0,41.71666666666667,36.46666666666667,315.0,5.25,14.39670932358319,ehquB~rg|QYOWCa@FYPOXG^B\NXZR`@HVEhAhC`@hAjBpF~@`Cb@fBEVHVNLLBtH`S\bAJzA?VW~BWvCc@dD[lEiBpTYpEo@lGw@nKQhBE|@cAbMI`A[dCS`CAJDTkAfNUzCa@lFw@zI@LGr@GT_AxLIx@?`@Kl@Qj@u@pAUz@IlAFn@b@j@VDRENOZw@Ru@^o@rAeAt@i@`Bo@p@SNAZMn@[ZMvAaABSHKpAkAL}@R}@jCwBh@u@Vu@RkAXqBV_Af@mAj@y@t@w@t@g@jCqAp@WfAS|@GlFBlAOhA_@`QwH`AW|@KpACdEVx@FfAJbEX`NbAt@Az@M|@_@f@_@jEqFt@m@z@]|@O`AChJ`@lBAtH`@z@Gv@Ul@_@j@q@d@w@f@m@z@q@|AaAbAc@dGmBtAi@jSkGx@Oj@C`AHhFjArDp@b@P|M~BxA`@zHlA~@P`AVf@FdDhApC~@rDlAnARdAHfP@hK[tCD`FVvBTzIh@x@Av@IdAWbBi@z@OlA?hI^pAAbAIfAQhA[zEwBt@Q~@ErFXfIj@zFVlAL|AXbA\zAt@hA|@dDpD~@hAlGrI|@fBVj@v@|CtAvF`@dAb@r@t@|@nA`AxCdBtAn@fFvAvAXdKvAvBRlInA~HpBbFp@fEh@vCLbH^dGT|APl@JfFvArAj@~A|@jAz@`A|@vAbBnMjPxAvAdBrA`LfHRBz@d@ZBR?f@OXUN_@D_@Cc@g@iC_CcIKSDm@NuA@g@Mi@mBkFOWYeAwAuQCi@_@eBGu@GoAMo@KUKc@MUu@k@wDgCm@o@[k@[{@QiAWgCaAgGmBoLu@mJD}@J]b@}B?w@E{A]{Hg@{J~@EVEtA}@NUHYEuAG{A@e@He@l@gCTi@tAqCV_ADWLeDnA}FvAwFJU`@Y^M\CpFLnBLDFf@Xf@`@tA`BN\HXDj@BfGDzDJtEDbFA`C`AtQU?I[KCgABQBSCYD,Autop. Urbana Nte. y Anillo Perif./Segundo Piso del Anillo Perif.,DEFAULT_ROUTE
google_routes,routes_api_drive_pairs,2026-07-02T15:41:55Z,2026-07-02,20260702T154151Z,2026-07-02T15:41:54.988002,WTC,Rectoria UNAM,DRIVE,True,14439,1768.0,1600.0,29.466666666666665,26.666666666666668,168.0,2.8,10.499999999999998,gujuBfxh|QBVTBRZh@tB|EyAdBq@~TdFlGtAN|AlCz]VpRAPAHQTJhFIzHQvG?pB`@hKP|AZdA\^h@b@bKhFbBz@dA\~AVtAHvAAtAM`OaD^KbDqAt@O~@ElAFJCLKzIh@x@Av@IdAWbBi@z@OlA?hI^pAAbAIfAQhA[zEwBt@Q~@ErFXfIj@zFVlAL|AXbA\zAt@hA|@dDpD~@hAlGrI|@fBVj@v@|CtAvF`@dAb@r@t@|@nA`AxCdBtAn@fFvAvAXdKvAvBRlInA~HpBbFp@fEh@vCLbH^dGT|APl@JfFvArAj@~A|@jAz@`A|@vAbBnMjPxAvAdBrA`LfHRBz@d@ZBR?f@OXUN_@D_@Cc@g@iC_CcIKSDm@NuA@g@Mi@mBkFOWYeAwAuQCi@_@eBGu@GoAMo@KUKc@MUu@k@wDgCm@o@[k@[{@QiAWgCaAgGmBoLu@mJD}@J]b@}B?w@E{A]{Hg@{J~@EVEtA}@NUHYEuAG{A@e@He@l@gCTi@tAqCV_ADWLeDnA}FvAwFJU`@Y^M\CpFLnBLDFf@Xf@`@tA`BN\HXDj@BfGDzDJtEDbFA`C`AtQU?I[KCgABQBSCYD,Anillo Perif./Segundo Piso del Anillo Perif.,DEFAULT_ROUTE
