_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.670993,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,277.0,323.0,4.616666666666666,5.383333333333334,-46.0,-0.7666666666666667,-14.241486068111453
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671017,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,377.0,429.0,6.283333333333333,7.15,-52.0,-0.8666666666666667,-12.121212121212121
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671025,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3871,640.0,655.0,10.666666666666666,10.916666666666666,-15.0,-0.25,-2.2900763358778664
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671032,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1290.0,1317.0,21.5,21.95,-27.0,-0.45,-2.050113895216399
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671038,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,320.0,386.0,5.333333333333333,6.433333333333334,-66.0,-1.1,-17.098445595854926
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671044,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12972,1369.0,1384.0,22.816666666666666,23.066666666666666,-15.0,-0.25,-1.0838150289017356
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671051,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1309.0,1357.0,21.816666666666666,22.616666666666667,-48.0,-0.8,-3.537214443625647
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671063,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16736,3061.0,2339.0,51.016666666666666,38.983333333333334,722.0,12.033333333333333,30.867892261650276
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671071,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13097,1326.0,1379.0,22.1,22.983333333333334,-53.0,-0.8833333333333333,-3.8433647570703444
google_routes,routes_api_matriz,2026-08-19T14:07:30Z,2026-08-19,20260819T140725Z,2026-08-19T14:07:30.671077,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,31798,3983.0,3201.0,66.38333333333334,53.35,782.0,13.033333333333333,24.42986566697907
