_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306928,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,417.0,442.0,6.95,7.366666666666666,-25.0,-0.4166666666666667,-5.65610859728507
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306945,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1715,283.0,333.0,4.716666666666667,5.55,-50.0,-0.8333333333333334,-15.01501501501501
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306954,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1884,326.0,392.0,5.433333333333334,6.533333333333333,-66.0,-1.1,-16.836734693877553
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306963,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12691,1387.0,1361.0,23.116666666666667,22.683333333333334,26.0,0.43333333333333335,1.9103600293901568
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306970,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3580,683.0,683.0,11.383333333333333,11.383333333333333,0.0,0.0,0.0
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306978,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,18810,2369.0,1986.0,39.483333333333334,33.1,383.0,6.383333333333334,19.284994964753267
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.306986,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,502.0,546.0,8.366666666666667,9.1,-44.0,-0.7333333333333333,-8.058608058608064
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.307000,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18684,2369.0,1985.0,39.483333333333334,33.083333333333336,384.0,6.4,19.345088161209077
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.307010,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9515,1583.0,1424.0,26.383333333333333,23.733333333333334,159.0,2.65,11.16573033707866
google_routes,routes_api_matriz,2026-06-19T16:19:18Z,2026-06-19,20260619T161914Z,2026-06-19T16:19:18.307018,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,26858,3407.0,3047.0,56.78333333333333,50.78333333333333,360.0,6.0,11.814899901542496
