_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863018,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,470.0,526.0,7.833333333333333,8.766666666666667,-56.0,-0.9333333333333333,-10.646387832699622
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863031,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,571.0,480.0,9.516666666666667,8.0,91.0,1.5166666666666666,18.958333333333343
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863038,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,378.0,413.0,6.3,6.883333333333334,-35.0,-0.5833333333333334,-8.47457627118644
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863045,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3711,758.0,704.0,12.633333333333333,11.733333333333333,54.0,0.9,7.670454545454541
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863050,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,706.0,652.0,11.766666666666667,10.866666666666667,54.0,0.9,8.282208588957051
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863056,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1429.0,1373.0,23.816666666666666,22.883333333333333,56.0,0.9333333333333333,4.078659868900214
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863062,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1247.0,1329.0,20.783333333333335,22.15,-82.0,-1.3666666666666667,-6.170052671181336
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863071,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3057.0,2972.0,50.95,49.53333333333333,85.0,1.4166666666666667,2.8600269179003934
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863079,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1568.0,1324.0,26.133333333333333,22.066666666666666,244.0,4.066666666666666,18.429003021148027
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863084,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14546,1434.0,1553.0,23.9,25.883333333333333,-119.0,-1.9833333333333334,-7.662588538312942
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863090,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,20465,2126.0,2219.0,35.43333333333333,36.983333333333334,-93.0,-1.55,-4.191077061739524
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863095,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18901,1939.0,1996.0,32.31666666666667,33.266666666666666,-57.0,-0.95,-2.855711422845686
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863100,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27302,2811.0,2665.0,46.85,44.416666666666664,146.0,2.433333333333333,5.4784240150093755
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863105,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2024.0,1963.0,33.733333333333334,32.71666666666667,61.0,1.0166666666666666,3.1074885379521078
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863110,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,28866,3000.0,2888.0,50.0,48.13333333333333,112.0,1.8666666666666667,3.878116343490312
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863115,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,23219,2867.0,2628.0,47.78333333333333,43.8,239.0,3.9833333333333334,9.094368340943682
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863120,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,25955,3441.0,3325.0,57.35,55.416666666666664,116.0,1.9333333333333333,3.4887218045112744
google_routes,routes_api_matriz,2026-09-15T17:44:11Z,2026-09-15,20260915T174407Z,2026-09-15T17:44:11.863125,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,21655,2679.0,2404.0,44.65,40.06666666666667,275.0,4.583333333333333,11.43926788685523
