_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530593,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,272.0,327.0,4.533333333333333,5.45,-55.0,-0.9166666666666666,-16.81957186544343
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530612,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,319.0,390.0,5.316666666666666,6.5,-71.0,-1.1833333333333333,-18.205128205128208
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530618,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,370.0,437.0,6.166666666666667,7.283333333333333,-67.0,-1.1166666666666667,-15.33180778032036
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530623,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,464.0,544.0,7.733333333333333,9.066666666666666,-80.0,-1.3333333333333333,-14.70588235294118
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530627,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1484.0,1318.0,24.733333333333334,21.966666666666665,166.0,2.7666666666666666,12.594840667678309
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530632,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,626.0,695.0,10.433333333333334,11.583333333333334,-69.0,-1.15,-9.928057553956837
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530636,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1527.0,1343.0,25.45,22.383333333333333,184.0,3.066666666666667,13.700670141474314
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530646,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,2203.0,1931.0,36.71666666666667,32.18333333333333,272.0,4.533333333333333,14.085965820818224
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530652,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13107,1492.0,1339.0,24.866666666666667,22.316666666666666,153.0,2.55,11.426437640029864
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530656,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,26857,4184.0,3029.0,69.73333333333333,50.483333333333334,1155.0,19.25,38.13139650049522
google_routes,routes_api_matriz,2026-07-30T15:32:37Z,2026-07-30,20260730T153233Z,2026-07-30T15:32:37.530661,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,21251,3178.0,2397.0,52.96666666666667,39.95,781.0,13.016666666666667,32.582394659991664
