_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484734,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,543.0,493.0,9.05,8.216666666666667,50.0,0.8333333333333334,10.141987829614596
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484757,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,506.0,552.0,8.433333333333334,9.2,-46.0,-0.7666666666666667,-8.333333333333337
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484765,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3711,737.0,750.0,12.283333333333333,12.5,-13.0,-0.21666666666666667,-1.7333333333333312
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484772,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3919,655.0,682.0,10.916666666666666,11.366666666666667,-27.0,-0.45,-3.958944281524923
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484778,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,393.0,444.0,6.55,7.4,-51.0,-0.85,-11.486486486486491
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484784,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1410.0,1315.0,23.5,21.916666666666668,95.0,1.5833333333333333,7.2243346007604625
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484790,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12691,1148.0,1365.0,19.133333333333333,22.75,-217.0,-3.6166666666666667,-15.897435897435896
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484802,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14439,1463.0,1600.0,24.383333333333333,26.666666666666668,-137.0,-2.283333333333333,-8.562499999999995
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484811,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18332,2032.0,2059.0,33.86666666666667,34.31666666666667,-27.0,-0.45,-1.3113161728994682
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484817,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17372,1756.0,1956.0,29.266666666666666,32.6,-200.0,-3.3333333333333335,-10.224948875255624
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484823,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,21252,2583.0,2414.0,43.05,40.233333333333334,169.0,2.816666666666667,7.000828500414258
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484829,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12875,1266.0,1343.0,21.1,22.383333333333333,-77.0,-1.2833333333333334,-5.733432613551748
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484834,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,20248,2198.0,2244.0,36.63333333333333,37.4,-46.0,-0.7666666666666667,-2.049910873440286
google_routes,routes_api_matriz,2026-06-24T15:43:21Z,2026-06-24,20260624T154317Z,2026-06-24T15:43:21.484839,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27321,2737.0,2679.0,45.61666666666667,44.65,58.0,0.9666666666666667,2.164986935423663
