_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.312989,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,676.0,493.0,11.266666666666667,8.216666666666667,183.0,3.05,37.11967545638946
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313013,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,434.0,552.0,7.233333333333333,9.2,-118.0,-1.9666666666666666,-21.376811594202895
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313022,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,645.0,736.0,10.75,12.266666666666667,-91.0,-1.5166666666666666,-12.364130434782606
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313031,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12562,1212.0,1358.0,20.2,22.633333333333333,-146.0,-2.433333333333333,-10.75110456553755
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313039,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,386.0,444.0,6.433333333333334,7.4,-58.0,-0.9666666666666667,-13.063063063063062
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313046,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,700.0,682.0,11.666666666666666,11.366666666666667,18.0,0.3,2.639296187683282
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313054,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1352.0,1315.0,22.533333333333335,21.916666666666668,37.0,0.6166666666666667,2.8136882129277563
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313068,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12874,1477.0,1343.0,24.616666666666667,22.383333333333333,134.0,2.2333333333333334,9.977661950856298
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313077,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14438,1666.0,1600.0,27.766666666666666,26.666666666666668,66.0,1.1,4.125000000000001
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313086,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18518,1981.0,1905.0,33.016666666666666,31.75,76.0,1.2666666666666666,3.9895013123359524
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313093,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,28884,4104.0,2936.0,68.4,48.93333333333333,1168.0,19.466666666666665,39.78201634877385
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313100,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,20082,2172.0,2162.0,36.2,36.03333333333333,10.0,0.16666666666666666,0.46253469010175685
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313107,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27320,3907.0,2679.0,65.11666666666666,44.65,1228.0,20.466666666666665,45.83799925345278
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313124,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,25955,4126.0,3346.0,68.76666666666667,55.766666666666666,780.0,13.0,23.31141661685594
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313131,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3537.0,2995.0,58.95,49.916666666666664,542.0,9.033333333333333,18.096828046744573
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313137,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16348,2947.0,2369.0,49.11666666666667,39.483333333333334,578.0,9.633333333333333,24.39848037146475
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313143,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,17912,3144.0,2626.0,52.4,43.766666666666666,518.0,8.633333333333333,19.725818735719724
google_routes,routes_api_matriz,2026-07-07T16:03:31Z,2026-07-07,20260707T160327Z,2026-07-07T16:03:31.313150,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2161.0,1949.0,36.016666666666666,32.483333333333334,212.0,3.533333333333333,10.877373011800916
