_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013331,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,591.0,482.0,9.85,8.033333333333333,109.0,1.8166666666666667,22.614107883817436
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013355,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,512.0,530.0,8.533333333333333,8.833333333333334,-18.0,-0.3,-3.396226415094339
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013365,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,696.0,706.0,11.6,11.766666666666667,-10.0,-0.16666666666666666,-1.4164305949008527
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013373,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,407.0,422.0,6.783333333333333,7.033333333333333,-15.0,-0.25,-3.5545023696682443
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013381,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3580,691.0,691.0,11.516666666666667,11.516666666666667,0.0,0.0,0.0
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013388,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1806.0,1317.0,30.1,21.95,489.0,8.15,37.12984054669703
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013395,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1584.0,1371.0,26.4,22.85,213.0,3.55,15.536105032822768
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013410,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,21220,2102.0,2174.0,35.03333333333333,36.233333333333334,-72.0,-1.2,-3.3118675252989838
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013419,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,24352,4349.0,2987.0,72.48333333333333,49.78333333333333,1362.0,22.7,45.59758955473718
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013427,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1338.0,1334.0,22.3,22.233333333333334,4.0,0.06666666666666667,0.2998500749625155
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013435,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14546,1578.0,1568.0,26.3,26.133333333333333,10.0,0.16666666666666666,0.6377551020408267
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013441,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,29483,3279.0,2911.0,54.65,48.516666666666666,368.0,6.133333333333334,12.64170388182755
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013447,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2371.0,1961.0,39.516666666666666,32.68333333333333,410.0,6.833333333333333,20.90770015298318
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013454,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,1862.0,1940.0,31.033333333333335,32.333333333333336,-78.0,-1.3,-4.020618556701027
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013460,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3526.0,2980.0,58.766666666666666,49.666666666666664,546.0,9.1,18.322147651006702
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013467,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,25955,3919.0,3331.0,65.31666666666666,55.516666666666666,588.0,9.8,17.652356649654767
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013473,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,22788,4102.0,2753.0,68.36666666666666,45.88333333333333,1349.0,22.483333333333334,49.001089720305124
google_routes,routes_api_matriz,2026-09-14T18:49:40Z,2026-09-14,20260914T184936Z,2026-09-14T18:49:40.013480,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,31047,3527.0,3145.0,58.78333333333333,52.416666666666664,382.0,6.366666666666666,12.1462639109698
