_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691255,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1884,337.0,393.0,5.616666666666666,6.55,-56.0,-0.9333333333333333,-14.249363867684483
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691278,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,415.0,439.0,6.916666666666667,7.316666666666666,-24.0,-0.4,-5.46697038724373
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691287,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3919,698.0,662.0,11.633333333333333,11.033333333333333,36.0,0.6,5.438066465256797
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691295,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,497.0,545.0,8.283333333333333,9.083333333333334,-48.0,-0.8,-8.807339449541285
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691302,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1715,311.0,331.0,5.183333333333334,5.516666666666667,-20.0,-0.3333333333333333,-6.042296072507558
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691309,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12691,1325.0,1353.0,22.083333333333332,22.55,-28.0,-0.4666666666666667,-2.0694752402069527
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691317,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9750,1982.0,1447.0,33.03333333333333,24.116666666666667,535.0,8.916666666666666,36.97304768486524
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691331,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18684,2582.0,1984.0,43.03333333333333,33.06666666666667,598.0,9.966666666666667,30.141129032258075
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691340,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12875,1347.0,1339.0,22.45,22.316666666666666,8.0,0.13333333333333333,0.5974607916355401
google_routes,routes_api_matriz,2026-06-10T16:47:59Z,2026-06-10,20260610T164754Z,2026-06-10T16:47:59.691349,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,18810,2592.0,1985.0,43.2,33.083333333333336,607.0,10.116666666666667,30.579345088161205
