_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087037,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,293.0,323.0,4.883333333333334,5.383333333333334,-30.0,-0.5,-9.287925696594424
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087063,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,506.0,537.0,8.433333333333334,8.95,-31.0,-0.5166666666666667,-5.772811918063314
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087071,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,338.0,386.0,5.633333333333334,6.433333333333334,-48.0,-0.8,-12.435233160621761
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087077,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3580,689.0,689.0,11.483333333333333,11.483333333333333,0.0,0.0,0.0
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087084,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,2400.0,1317.0,40.0,21.95,1083.0,18.05,82.23234624145786
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087090,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,395.0,429.0,6.583333333333333,7.15,-34.0,-0.5666666666666667,-7.9254079254079235
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087095,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,2916.0,1357.0,48.6,22.616666666666667,1559.0,25.983333333333334,114.88577745025795
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087108,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19303,3395.0,2286.0,56.583333333333336,38.1,1109.0,18.483333333333334,48.51268591426072
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087116,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13097,1898.0,1379.0,31.633333333333333,22.983333333333334,519.0,8.65,37.63596809282088
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087122,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,27445,3729.0,2659.0,62.15,44.31666666666667,1070.0,17.833333333333332,40.24069198946974
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087128,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,19428,3362.0,2281.0,56.03333333333333,38.016666666666666,1081.0,18.016666666666666,47.3914949583516
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087133,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16736,4057.0,2339.0,67.61666666666666,38.983333333333334,1718.0,28.633333333333333,73.45019238991021
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087138,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,3982.0,1944.0,66.36666666666666,32.4,2038.0,33.96666666666667,104.83539094650207
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087143,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,4552.0,2962.0,75.86666666666666,49.36666666666667,1590.0,26.5,53.6799459824443
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087148,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12972,1927.0,1384.0,32.11666666666667,23.066666666666666,543.0,9.05,39.23410404624277
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087153,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27320,3766.0,2664.0,62.766666666666666,44.4,1102.0,18.366666666666667,41.36636636636637
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087158,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,17175,4348.0,2502.0,72.46666666666667,41.7,1846.0,30.766666666666666,73.78097521982414
google_routes,routes_api_matriz,2026-08-27T23:02:14Z,2026-08-27,20260827T230209Z,2026-08-27T23:02:14.087163,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,31798,4785.0,3201.0,79.75,53.35,1584.0,26.4,49.48453608247423
