_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899789,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,569.0,482.0,9.483333333333333,8.033333333333333,87.0,1.45,18.049792531120335
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899809,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,428.0,422.0,7.133333333333334,7.033333333333333,6.0,0.1,1.4218009478673022
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899819,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,528.0,530.0,8.8,8.833333333333334,-2.0,-0.03333333333333333,-0.37735849056603765
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899828,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,685.0,706.0,11.416666666666666,11.766666666666667,-21.0,-0.35,-2.9745042492917873
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899835,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,649.0,652.0,10.816666666666666,10.866666666666667,-3.0,-0.05,-0.4601226993865004
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899843,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1257.0,1371.0,20.95,22.85,-114.0,-1.9,-8.315098468271332
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899850,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1464.0,1317.0,24.4,21.95,147.0,2.45,11.161731207289293
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899864,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,20065,2379.0,2134.0,39.65,35.56666666666667,245.0,4.083333333333333,11.480787253983138
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899874,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2180.0,1961.0,36.333333333333336,32.68333333333333,219.0,3.65,11.167771545130044
google_routes,routes_api_matriz,2026-09-09T17:14:22Z,2026-09-09,20260909T171418Z,2026-09-09T17:14:22.899882,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,17912,3055.0,2524.0,50.916666666666664,42.06666666666667,531.0,8.85,21.038034865293188
