_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911030,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,416.0,427.0,6.933333333333334,7.116666666666666,-11.0,-0.18333333333333332,-2.576112412177989
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911054,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1715,290.0,320.0,4.833333333333333,5.333333333333333,-30.0,-0.5,-9.375
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911061,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1884,329.0,390.0,5.483333333333333,6.5,-61.0,-1.0166666666666666,-15.64102564102564
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911068,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3580,681.0,681.0,11.35,11.35,0.0,0.0,0.0
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911075,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1368.0,1310.0,22.8,21.833333333333332,58.0,0.9666666666666667,4.427480916030535
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911081,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12691,1270.0,1340.0,21.166666666666668,22.333333333333332,-70.0,-1.1666666666666667,-5.223880597014929
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911087,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18918,2060.0,1970.0,34.333333333333336,32.833333333333336,90.0,1.5,4.5685279187817285
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911099,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12875,1313.0,1333.0,21.883333333333333,22.216666666666665,-20.0,-0.3333333333333333,-1.5003750937734428
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911107,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,18810,2205.0,1963.0,36.75,32.71666666666667,242.0,4.033333333333333,12.328069281711663
google_routes,routes_api_matriz,2026-06-05T16:14:04Z,2026-06-05,20260605T161400Z,2026-06-05T16:14:04.911113,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16349,3007.0,2312.0,50.11666666666667,38.53333333333333,695.0,11.583333333333334,30.060553633218
