_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620793,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,582.0,492.0,9.7,8.2,90.0,1.5,18.29268292682926
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620818,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,660.0,693.0,11.0,11.55,-33.0,-0.55,-4.761904761904767
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620825,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,379.0,437.0,6.316666666666666,7.283333333333333,-58.0,-0.9666666666666667,-13.272311212814646
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620832,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,640.0,727.0,10.666666666666666,12.116666666666667,-87.0,-1.45,-11.966987620357639
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620837,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1242.0,1385.0,20.7,23.083333333333332,-143.0,-2.3833333333333333,-10.324909747292422
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620843,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,484.0,546.0,8.066666666666666,9.1,-62.0,-1.0333333333333334,-11.35531135531136
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620849,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,22788,3764.0,2741.0,62.733333333333334,45.68333333333333,1023.0,17.05,37.32214520248085
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620862,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18501,2329.0,1909.0,38.81666666666667,31.816666666666666,420.0,7.0,22.001047668936625
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620869,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1368.0,1322.0,22.8,22.033333333333335,46.0,0.7666666666666667,3.479576399394846
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620876,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13107,1362.0,1339.0,22.7,22.316666666666666,23.0,0.38333333333333336,1.7176997759521972
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620887,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,18626,2275.0,1902.0,37.916666666666664,31.7,373.0,6.216666666666667,19.61093585699263
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620892,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27320,4797.0,2687.0,79.95,44.78333333333333,2110.0,35.166666666666664,78.52623743952363
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620897,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,21003,3153.0,2662.0,52.55,44.36666666666667,491.0,8.183333333333334,18.44477836213374
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620902,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,25955,4117.0,3352.0,68.61666666666666,55.86666666666667,765.0,12.75,22.82219570405728
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620907,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3420.0,2994.0,57.0,49.9,426.0,7.1,14.228456913827658
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620911,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1419.0,1347.0,23.65,22.45,72.0,1.2,5.345211581291753
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620916,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2371.0,1950.0,39.516666666666666,32.5,421.0,7.016666666666667,21.58974358974359
google_routes,routes_api_matriz,2026-07-21T15:22:52Z,2026-07-21,20260721T152247Z,2026-07-21T15:22:52.620921,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,27445,4749.0,2680.0,79.15,44.666666666666664,2069.0,34.483333333333334,77.20149253731343
