_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767727,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,386.0,437.0,6.433333333333334,7.283333333333333,-51.0,-0.85,-11.67048054919908
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767750,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,702.0,693.0,11.7,11.55,9.0,0.15,1.298701298701288
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767758,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,480.0,546.0,8.0,9.1,-66.0,-1.1,-12.08791208791209
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767764,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,278.0,331.0,4.633333333333334,5.516666666666667,-53.0,-0.8833333333333333,-16.012084592145015
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767769,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,318.0,394.0,5.3,6.566666666666666,-76.0,-1.2666666666666666,-19.289340101522846
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767775,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1212.0,1385.0,20.2,23.083333333333332,-173.0,-2.8833333333333333,-12.490974729241877
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767780,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1332.0,1322.0,22.2,22.033333333333335,10.0,0.16666666666666666,0.7564296520423675
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767793,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,2173.0,1942.0,36.21666666666667,32.36666666666667,231.0,3.85,11.89495365602471
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767801,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,19781,2123.0,1934.0,35.38333333333333,32.233333333333334,189.0,3.15,9.772492244053765
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767807,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13107,1471.0,1339.0,24.516666666666666,22.316666666666666,132.0,2.2,9.858103061986556
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767813,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2234.0,1950.0,37.233333333333334,32.5,284.0,4.733333333333333,14.564102564102566
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767818,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,21376,2707.0,2406.0,45.11666666666667,40.1,301.0,5.016666666666667,12.510390689941818
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767823,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,31798,3763.0,3244.0,62.71666666666667,54.06666666666667,519.0,8.65,15.99876695437732
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767827,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,26857,4107.0,3035.0,68.45,50.583333333333336,1072.0,17.866666666666667,35.32125205930807
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767832,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,26732,4145.0,3043.0,69.08333333333333,50.71666666666667,1102.0,18.366666666666667,36.21426224120934
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767837,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3521.0,2994.0,58.68333333333333,49.9,527.0,8.783333333333333,17.601870407481623
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767841,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,21251,2758.0,2413.0,45.96666666666667,40.21666666666667,345.0,5.75,14.2975549108993
google_routes,routes_api_matriz,2026-07-28T15:43:10Z,2026-07-28,20260728T154306Z,2026-07-28T15:43:10.767860,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1521.0,1347.0,25.35,22.45,174.0,2.9,12.917594654788411
