_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801677,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,571.0,484.0,9.516666666666667,8.066666666666666,87.0,1.45,17.975206611570236
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801700,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,429.0,429.0,7.15,7.15,0.0,0.0,0.0
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801707,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,522.0,537.0,8.7,8.95,-15.0,-0.25,-2.7932960893854775
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801714,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,689.0,693.0,11.483333333333333,11.55,-4.0,-0.06666666666666667,-0.5772005772005762
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801720,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,703.0,715.0,11.716666666666667,11.916666666666666,-12.0,-0.2,-1.6783216783216814
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801725,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1534.0,1317.0,25.566666666666666,21.95,217.0,3.6166666666666667,16.47684130599849
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801731,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1322.0,1330.0,22.033333333333335,22.166666666666668,-8.0,-0.13333333333333333,-0.6015037593984918
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801743,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1223.0,1357.0,20.383333333333333,22.616666666666667,-134.0,-2.2333333333333334,-9.874723655121587
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801751,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14546,1584.0,1580.0,26.4,26.333333333333332,4.0,0.06666666666666667,0.25316455696202667
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801757,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,21220,2366.0,2174.0,39.43333333333333,36.233333333333334,192.0,3.2,8.831646734130638
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801763,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,28884,3725.0,2914.0,62.083333333333336,48.56666666666667,811.0,13.516666666666667,27.83115991763898
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801768,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,24733,3851.0,3119.0,64.18333333333334,51.983333333333334,732.0,12.2,23.469060596344992
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801773,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16348,2737.0,2305.0,45.61666666666667,38.416666666666664,432.0,7.2,18.74186550976138
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801778,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,2104.0,1924.0,35.06666666666667,32.06666666666667,180.0,3.0,9.355509355509351
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801783,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,17912,2995.0,2555.0,49.916666666666664,42.583333333333336,440.0,7.333333333333333,17.22113502935421
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801788,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2553.0,1944.0,42.55,32.4,609.0,10.15,31.327160493827154
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801793,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27320,3475.0,2664.0,57.916666666666664,44.4,811.0,13.516666666666667,30.442942942942942
google_routes,routes_api_matriz,2026-09-02T17:15:44Z,2026-09-02,20260902T171540Z,2026-09-02T17:15:44.801798,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,25955,3999.0,3311.0,66.65,55.18333333333333,688.0,11.466666666666667,20.779220779220786
