_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,external_id,station_name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging_info,eightd_has_key_dispenser,has_kiosk,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging_status,last_reported_datetime,bike_availability_pct,dock_availability_pct
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,233,7c5e0e44-d2ca-4761-9d4a-dafc2f8be165,CE-480 Lago Iseo-Av. Marina Nacional,480,19.446073,-99.181654,"['CREDITCARD', 'KEY']",19,False,False,False,True,1,5,13,0,1,1,1,1780962559,False,False,2026-06-08 23:49:19,0.05263157894736842,0.6842105263157895
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,234,a8ee6220-5672-4aa5-8ecb-637180e0e4c8,CE-041 Reforma - Av. de la República,041,19.43542,-99.150317,"['CREDITCARD', 'KEY']",33,False,False,False,True,0,10,23,0,1,1,1,1780962559,False,False,2026-06-08 23:49:19,0.0,0.696969696969697
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,235,8f6e0da6-0161-444d-bbea-e084b213befb,CE-226 Wallon-Presidente Masaryk,226,19.4310009,-99.1821808,"['CREDITCARD', 'KEY']",27,False,False,False,True,0,0,27,0,1,1,1,1780962497,False,False,2026-06-08 23:48:17,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,236,7bb2f451-2605-4d64-82a9-46cc278538cf,CE-468 Lago Xochimilco-Av. Ejército Nacional,468,19.437250121513653,-99.1795731336424,"['CREDITCARD', 'KEY']",33,False,False,False,True,0,1,32,0,1,1,1,1780962495,False,False,2026-06-08 23:48:15,0.0,0.9696969696969697
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,237,0dbb66af-908d-458c-a266-dfa970277f32,CE-256 Gómez Farías-Sadi Carnot,256,19.437128,-99.158363,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,2,21,0,1,1,1,1780960978,False,False,2026-06-08 23:22:58,0.0,0.9130434782608695
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,238,171a20e1-44c8-4e75-841d-6f9a6d9d0e59,CE-119 Turín-Abraham González,119,19.4268522887659,-99.1556279361248,"['CREDITCARD', 'KEY']",29,False,False,False,True,6,4,19,0,1,1,1,1780962153,False,False,2026-06-08 23:42:33,0.20689655172413793,0.6551724137931034
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,239,16c32159-9a2c-4b33-a8fe-bee8522222df,CE-475 Lago Muritz-Lago Alberto,475,19.439249,-99.181065,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,3,20,0,1,1,1,1780962376,False,False,2026-06-08 23:46:16,0.0,0.8695652173913043
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,240,1392d633-6994-4b12-93ce-147511472a39,CE-010 Reforma - Ramírez,010,19.433431,-99.155142,"['CREDITCARD', 'KEY']",27,False,False,False,True,0,1,26,0,1,1,1,1780961836,False,False,2026-06-08 23:37:16,0.0,0.9629629629629629
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,241,a07c3856-b0e0-4e50-8e43-7edce27f2a4b,CE-450 Ramos Arizpe- Av México Tenochtitlan,450,19.43832573320297,-99.15223784747468,"['CREDITCARD', 'KEY']",31,False,False,False,True,8,1,22,0,1,1,1,1780962419,False,False,2026-06-08 23:46:59,0.25806451612903225,0.7096774193548387
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,242,594231e6-9945-492d-8c6a-932368c62efa,CE-555 Ribera de San Cosme - Insurgentes Centro,555,19.44021597,-99.1561678,"['CREDITCARD', 'KEY']",35,False,False,False,True,12,1,22,0,1,1,1,1780962558,False,False,2026-06-08 23:49:18,0.34285714285714286,0.6285714285714286
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,243,07e1481c-bfd1-4fe1-b1ea-bde27b22d599,CE-270 De la República-Ponciano Arriaga,270,19.436764,-99.153865,"['CREDITCARD', 'KEY']",33,False,False,False,True,0,5,28,0,1,1,1,1780961828,False,False,2026-06-08 23:37:08,0.0,0.8484848484848485
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,244,4febbe25-bf6f-4417-a439-ce8b2c36067b,CE-248 Shakespeare-Lafayette,248,19.43175,-99.177399,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,0,23,0,1,1,1,1780961611,False,False,2026-06-08 23:33:31,0.0,1.0
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,245,3c68073a-8f40-437f-aace-4d81b9d306ee,CE-476 Lago Como-Laguna de Mayrán,476,19.442127,-99.184433,"['CREDITCARD', 'KEY']",35,False,False,False,True,1,2,32,0,1,1,1,1780962543,False,False,2026-06-08 23:49:03,0.02857142857142857,0.9142857142857143
