_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,1,0,5,34,0,1,1,1,1789605744,False,False,2026-09-17 00:42:24
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,5,9,0,10,0,1,1,1,1789605274,False,False,2026-09-17 00:34:34
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,6,8,1,18,0,1,1,1,1789605943,False,False,2026-09-17 00:45:43
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,7,0,4,19,0,1,1,1,1789601363,False,False,2026-09-16 23:29:23
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,8,4,0,27,0,1,1,1,1789589454,False,False,2026-09-16 20:10:54
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,9,1,2,20,0,1,1,1,1789603439,False,False,2026-09-17 00:03:59
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,10,4,1,18,0,1,1,1,1789605022,False,False,2026-09-17 00:30:22
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,11,3,0,24,0,1,1,1,1789605297,False,False,2026-09-17 00:34:57
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,12,3,0,24,0,1,1,1,1789605907,False,False,2026-09-17 00:45:07
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,14,2,0,33,0,1,1,1,1789604632,False,False,2026-09-17 00:23:52
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,15,4,0,19,0,1,1,1,1789604239,False,False,2026-09-17 00:17:19
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,16,0,27,0,0,1,0,0,1789400125,False,False,2026-09-14 15:35:25
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,17,13,1,9,0,1,1,1,1789606262,False,False,2026-09-17 00:51:02
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,18,13,0,22,0,1,1,1,1789604417,False,False,2026-09-17 00:20:17
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,19,2,1,16,0,1,1,1,1789606116,False,False,2026-09-17 00:48:36
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,20,8,2,24,0,1,1,1,1789606270,False,False,2026-09-17 00:51:10
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,21,1,0,22,0,1,1,1,1789603309,False,False,2026-09-17 00:01:49
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,22,6,2,15,0,1,1,1,1789603463,False,False,2026-09-17 00:04:23
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,23,16,0,19,0,1,1,1,1789606021,False,False,2026-09-17 00:47:01
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,24,20,3,12,0,1,1,1,1789606192,False,False,2026-09-17 00:49:52
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,25,9,0,14,0,1,1,1,1789606157,False,False,2026-09-17 00:49:17
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,26,5,2,12,0,1,1,1,1789605772,False,False,2026-09-17 00:42:52
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,27,3,3,15,0,1,1,1,1789605485,False,False,2026-09-17 00:38:05
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,28,4,0,7,0,1,1,1,1789606143,False,False,2026-09-17 00:49:03
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,29,15,0,16,0,1,1,1,1789605636,False,False,2026-09-17 00:40:36
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,30,4,1,14,0,1,1,1,1789604233,False,False,2026-09-17 00:17:13
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,31,10,2,3,0,1,1,1,1789603995,False,False,2026-09-17 00:13:15
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,32,9,3,7,0,1,1,1,1789605676,False,False,2026-09-17 00:41:16
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,33,2,0,25,0,1,1,1,1789606215,False,False,2026-09-17 00:50:15
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,34,0,3,16,0,1,1,1,1789605025,False,False,2026-09-17 00:30:25
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,35,2,1,28,0,1,1,1,1789605434,False,False,2026-09-17 00:37:14
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,36,0,0,19,0,1,1,1,1789605721,False,False,2026-09-17 00:42:01
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,37,0,0,31,0,1,1,1,1789605469,False,False,2026-09-17 00:37:49
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,38,5,1,17,0,1,1,1,1789605855,False,False,2026-09-17 00:44:15
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,39,8,2,9,0,1,1,1,1789603069,False,False,2026-09-16 23:57:49
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,40,4,1,26,0,1,1,1,1789605879,False,False,2026-09-17 00:44:39
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,41,2,1,20,0,1,1,1,1789605078,False,False,2026-09-17 00:31:18
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,42,1,0,18,0,1,1,1,1789605611,False,False,2026-09-17 00:40:11
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,43,4,1,14,0,1,1,1,1789604691,False,False,2026-09-17 00:24:51
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,44,18,0,29,0,1,1,1,1789605810,False,False,2026-09-17 00:43:30
ecobici,ecobici_gbfs_station_status,2026-09-17T00:51:33Z,2026-09-17,20260917T005132Z,45,3,1,22,0,1,1,1,1789606019,False,False,2026-09-17 00:46:59
