_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,1,9,2,28,0,1,1,1,1784928980,False,False,2026-07-24 21:36:20
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,5,7,0,12,0,1,1,1,1784928468,False,False,2026-07-24 21:27:48
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,6,1,0,26,0,1,1,1,1784929037,False,False,2026-07-24 21:37:17
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,7,0,0,23,0,1,1,1,1784924048,False,False,2026-07-24 20:14:08
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,8,0,1,30,0,1,1,1,1784929196,False,False,2026-07-24 21:39:56
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,9,2,0,21,0,1,1,1,1784928935,False,False,2026-07-24 21:35:35
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,10,7,0,16,0,1,1,1,1784928377,False,False,2026-07-24 21:26:17
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,11,8,0,19,0,1,1,1,1784928696,False,False,2026-07-24 21:31:36
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,12,4,0,23,0,1,1,1,1784928816,False,False,2026-07-24 21:33:36
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,14,26,5,4,0,1,1,1,1784928588,False,False,2026-07-24 21:29:48
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,15,7,2,14,0,1,1,1,1784927991,False,False,2026-07-24 21:19:51
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,16,14,0,13,0,1,1,1,1784929275,False,False,2026-07-24 21:41:15
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,17,2,0,21,0,1,1,1,1784928634,False,False,2026-07-24 21:30:34
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,18,4,0,30,1,1,1,1,1784928962,False,False,2026-07-24 21:36:02
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,19,2,1,16,0,1,1,1,1784928617,False,False,2026-07-24 21:30:17
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,20,2,1,31,0,1,1,1,1784929208,False,False,2026-07-24 21:40:08
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,21,4,1,18,0,1,1,1,1784929234,False,False,2026-07-24 21:40:34
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,22,8,0,15,0,1,1,1,1784927849,False,False,2026-07-24 21:17:29
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,23,5,1,29,0,1,1,1,1784928710,False,False,2026-07-24 21:31:50
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,24,1,0,34,0,1,1,1,1784928996,False,False,2026-07-24 21:36:36
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,25,0,1,22,0,1,1,1,1784928987,False,False,2026-07-24 21:36:27
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,26,3,0,16,0,1,1,1,1784925868,False,False,2026-07-24 20:44:28
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,27,2,2,17,0,1,1,1,1784929160,False,False,2026-07-24 21:39:20
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,28,11,0,0,0,1,1,1,1784928340,False,False,2026-07-24 21:25:40
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,29,7,1,23,0,1,1,1,1784929028,False,False,2026-07-24 21:37:08
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,30,5,1,13,0,1,1,1,1784929227,False,False,2026-07-24 21:40:27
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,31,4,1,10,0,1,1,1,1784927798,False,False,2026-07-24 21:16:38
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,32,8,2,9,0,1,1,1,1784929122,False,False,2026-07-24 21:38:42
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,33,0,0,27,0,1,1,1,1784925227,False,False,2026-07-24 20:33:47
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,34,1,0,18,0,1,1,1,1784929106,False,False,2026-07-24 21:38:26
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,35,1,1,29,0,1,1,1,1784929236,False,False,2026-07-24 21:40:36
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,36,1,0,18,0,1,1,1,1784929105,False,False,2026-07-24 21:38:25
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,37,0,1,30,0,1,1,1,1784929207,False,False,2026-07-24 21:40:07
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,38,0,0,23,0,1,1,1,1784928961,False,False,2026-07-24 21:36:01
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,39,4,0,15,0,1,1,1,1784928406,False,False,2026-07-24 21:26:46
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,40,5,2,24,0,1,1,1,1784929267,False,False,2026-07-24 21:41:07
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,41,3,0,20,0,1,1,1,1784927249,False,False,2026-07-24 21:07:29
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,42,9,0,10,0,1,1,1,1784928679,False,False,2026-07-24 21:31:19
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,43,1,0,18,0,1,1,1,1784927921,False,False,2026-07-24 21:18:41
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,44,12,1,34,0,1,1,1,1784928985,False,False,2026-07-24 21:36:25
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,45,7,1,18,0,1,1,1,1784929240,False,False,2026-07-24 21:40:40
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,46,4,0,27,0,1,1,1,1784929158,False,False,2026-07-24 21:39:18
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,47,8,0,15,0,1,1,1,1784929122,False,False,2026-07-24 21:38:42
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,48,1,0,22,0,1,1,1,1784928197,False,False,2026-07-24 21:23:17
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,49,6,1,52,0,1,1,1,1784928908,False,False,2026-07-24 21:35:08
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,50,4,0,15,0,1,1,1,1784929142,False,False,2026-07-24 21:39:02
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,51,0,0,27,0,1,1,1,1784925298,False,False,2026-07-24 20:34:58
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,52,17,0,18,0,1,1,1,1784929217,False,False,2026-07-24 21:40:17
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,53,8,0,15,0,1,1,1,1784928626,False,False,2026-07-24 21:30:26
ecobici,ecobici_gbfs_station_status,2026-07-24T21:41:18Z,2026-07-24,20260724T214116Z,55,1,0,22,0,1,1,1,1784928447,False,False,2026-07-24 21:27:27
