_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,1,0,16,23,0,1,0,1,1784607108,False,False,2026-07-21 04:11:48
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,5,0,2,17,0,1,0,1,1784612789,False,False,2026-07-21 05:46:29
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,6,0,16,11,0,1,0,1,1784615627,False,False,2026-07-21 06:33:47
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,7,0,1,22,0,1,0,1,1784612859,False,False,2026-07-21 05:47:39
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,8,0,4,27,0,1,0,1,1784610693,False,False,2026-07-21 05:11:33
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,9,0,8,15,0,1,0,1,1784611719,False,False,2026-07-21 05:28:39
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,10,0,9,14,0,1,0,1,1784614418,False,False,2026-07-21 06:13:38
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,11,0,4,23,0,1,0,1,1784613601,False,False,2026-07-21 06:00:01
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,12,0,5,22,0,1,0,1,1784613199,False,False,2026-07-21 05:53:19
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,14,0,2,33,0,1,0,1,1784614906,False,False,2026-07-21 06:21:46
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,15,0,3,20,0,1,0,1,1784604675,False,False,2026-07-21 03:31:15
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,16,0,8,19,0,1,0,1,1784611853,False,False,2026-07-21 05:30:53
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,17,0,1,22,0,1,0,1,1784611869,False,False,2026-07-21 05:31:09
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,18,0,6,29,0,1,0,1,1784611307,False,False,2026-07-21 05:21:47
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,19,0,10,9,0,1,0,1,1784614640,False,False,2026-07-21 06:17:20
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,20,0,1,33,0,1,0,1,1784605317,False,False,2026-07-21 03:41:57
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,21,0,10,13,0,1,0,1,1784616152,False,False,2026-07-21 06:42:32
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,22,0,10,13,0,1,0,1,1784610356,False,False,2026-07-21 05:05:56
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,23,0,11,24,0,1,0,1,1784611273,False,False,2026-07-21 05:21:13
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,24,0,11,24,0,1,0,1,1784612824,False,False,2026-07-21 05:47:04
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,25,0,4,19,0,1,0,1,1784613975,False,False,2026-07-21 06:06:15
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,26,0,5,14,0,1,0,1,1784611240,False,False,2026-07-21 05:20:40
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,27,0,18,3,0,1,0,1,1784615544,False,False,2026-07-21 06:32:24
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,28,0,3,8,0,1,0,1,1784613149,False,False,2026-07-21 05:52:29
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,29,8,0,23,0,1,1,1,1784588017,False,False,2026-07-20 22:53:37
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,30,0,4,15,0,1,0,1,1784615957,False,False,2026-07-21 06:39:17
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,31,0,6,9,0,1,0,1,1784614163,False,False,2026-07-21 06:09:23
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,32,0,7,12,0,1,0,1,1784616073,False,False,2026-07-21 06:41:13
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,33,0,5,22,0,1,0,1,1784610356,False,False,2026-07-21 05:05:56
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,34,0,10,9,0,1,0,1,1784610976,False,False,2026-07-21 05:16:16
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,35,0,4,27,0,1,0,1,1784610077,False,False,2026-07-21 05:01:17
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,36,0,8,11,0,1,0,1,1784609662,False,False,2026-07-21 04:54:22
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,37,0,5,26,0,1,0,1,1784614705,False,False,2026-07-21 06:18:25
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,38,0,23,0,0,1,0,1,1784611819,False,False,2026-07-21 05:30:19
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,39,0,6,13,0,1,0,1,1784616623,False,False,2026-07-21 06:50:23
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,40,0,7,24,0,1,0,1,1784616111,False,False,2026-07-21 06:41:51
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,41,0,5,18,0,1,0,1,1784610782,False,False,2026-07-21 05:13:02
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,42,0,13,6,0,1,0,1,1784612457,False,False,2026-07-21 05:40:57
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,43,0,4,15,0,1,0,1,1784611581,False,False,2026-07-21 05:26:21
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,44,0,41,6,0,1,0,1,1784612444,False,False,2026-07-21 05:40:44
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,45,0,11,15,0,1,0,1,1784615696,False,False,2026-07-21 06:34:56
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,46,0,2,29,0,1,0,1,1784606374,False,False,2026-07-21 03:59:34
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,47,0,0,23,0,1,0,1,1784610918,False,False,2026-07-21 05:15:18
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,48,0,0,23,0,1,0,1,1784608843,False,False,2026-07-21 04:40:43
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,49,0,8,51,0,1,0,1,1784612238,False,False,2026-07-21 05:37:18
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,50,0,14,5,0,1,0,1,1784612784,False,False,2026-07-21 05:46:24
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,51,0,6,21,0,1,0,1,1784614999,False,False,2026-07-21 06:23:19
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,52,0,3,32,0,1,0,1,1784612794,False,False,2026-07-21 05:46:34
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,53,0,4,19,0,1,0,1,1784610673,False,False,2026-07-21 05:11:13
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,55,0,8,15,0,1,0,1,1784610872,False,False,2026-07-21 05:14:32
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,56,0,1,34,0,1,0,1,1784615055,False,False,2026-07-21 06:24:15
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,57,0,2,21,0,1,0,1,1784612069,False,False,2026-07-21 05:34:29
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,58,0,8,22,0,1,0,1,1784611624,False,False,2026-07-21 05:27:04
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,59,0,6,21,0,1,0,1,1784608832,False,False,2026-07-21 04:40:32
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,60,0,2,25,0,1,0,1,1784610381,False,False,2026-07-21 05:06:21
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,61,0,7,28,0,1,0,1,1784612754,False,False,2026-07-21 05:45:54
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,62,0,3,31,1,1,0,1,1784615184,False,False,2026-07-21 06:26:24
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,63,0,8,11,0,1,0,1,1784615128,False,False,2026-07-21 06:25:28
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,64,0,6,25,0,1,0,1,1784609859,False,False,2026-07-21 04:57:39
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,65,0,4,27,0,1,0,1,1784604692,False,False,2026-07-21 03:31:32
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,66,0,13,14,0,1,0,1,1784616918,False,False,2026-07-21 06:55:18
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,67,0,6,17,0,1,0,1,1784613562,False,False,2026-07-21 05:59:22
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,68,0,5,18,0,1,0,1,1784614861,False,False,2026-07-21 06:21:01
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,69,0,7,28,0,1,0,1,1784614755,False,False,2026-07-21 06:19:15
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,70,0,6,13,0,1,0,1,1784612270,False,False,2026-07-21 05:37:50
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,71,0,25,10,0,1,0,1,1784611748,False,False,2026-07-21 05:29:08
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,72,0,16,15,0,1,0,1,1784615348,False,False,2026-07-21 06:29:08
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,73,0,5,18,0,1,0,1,1784613390,False,False,2026-07-21 05:56:30
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,74,0,10,5,0,1,0,1,1784612069,False,False,2026-07-21 05:34:29
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,75,0,3,16,0,1,0,1,1784616097,False,False,2026-07-21 06:41:37
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,76,0,18,9,0,1,0,1,1784606917,False,False,2026-07-21 04:08:37
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,77,0,5,26,0,1,0,1,1784613561,False,False,2026-07-21 05:59:21
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,78,0,6,17,0,1,0,1,1784610415,False,False,2026-07-21 05:06:55
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,79,0,11,24,0,1,0,1,1784614886,False,False,2026-07-21 06:21:26
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,80,0,5,18,0,1,0,1,1784614557,False,False,2026-07-21 06:15:57
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,81,0,9,10,0,1,0,1,1784613985,False,False,2026-07-21 06:06:25
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,82,0,7,20,0,1,0,1,1784615275,False,False,2026-07-21 06:27:55
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,83,0,12,23,0,1,0,1,1784613710,False,False,2026-07-21 06:01:50
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,84,0,4,31,0,1,0,1,1784612383,False,False,2026-07-21 05:39:43
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,85,0,7,8,0,1,0,1,1784613369,False,False,2026-07-21 05:56:09
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,86,0,17,10,0,1,0,1,1784612810,False,False,2026-07-21 05:46:50
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,87,0,4,27,0,1,0,1,1784614184,False,False,2026-07-21 06:09:44
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,88,0,1,22,0,1,0,1,1784610504,False,False,2026-07-21 05:08:24
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,89,0,10,29,0,1,0,1,1784614862,False,False,2026-07-21 06:21:02
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,90,0,4,23,0,1,0,1,1784613827,False,False,2026-07-21 06:03:47
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,91,0,0,23,0,1,0,1,1784614008,False,False,2026-07-21 06:06:48
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,92,0,5,10,0,1,0,1,1784613973,False,False,2026-07-21 06:06:13
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,93,0,9,30,0,1,0,1,1784611101,False,False,2026-07-21 05:18:21
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,94,0,26,1,0,1,0,1,1784613144,False,False,2026-07-21 05:52:24
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,95,0,4,35,0,1,0,1,1784613962,False,False,2026-07-21 06:06:02
ecobici,ecobici_gbfs_station_status,2026-07-21T07:08:58Z,2026-07-21,20260721T070856Z,96,0,1,38,0,1,0,1,1784608647,False,False,2026-07-21 04:37:27
