_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,1,0,3,36,0,1,1,1,1786985176,False,False,2026-08-17 16:46:16
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,5,1,0,18,0,1,1,1,1786985229,False,False,2026-08-17 16:47:09
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,6,0,1,26,0,1,1,1,1786984981,False,False,2026-08-17 16:43:01
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,7,1,0,22,0,1,1,1,1786985212,False,False,2026-08-17 16:46:52
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,8,0,0,31,0,1,1,1,1786985768,False,False,2026-08-17 16:56:08
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,9,0,4,19,0,1,1,1,1786985452,False,False,2026-08-17 16:50:52
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,10,1,0,22,0,1,1,1,1786984309,False,False,2026-08-17 16:31:49
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,11,1,0,26,0,1,1,1,1786985087,False,False,2026-08-17 16:44:47
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,12,5,0,22,0,1,1,1,1786983771,False,False,2026-08-17 16:22:51
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,14,35,0,0,0,1,1,1,1786984218,False,False,2026-08-17 16:30:18
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,15,6,1,16,0,1,1,1,1786985924,False,False,2026-08-17 16:58:44
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,16,1,2,24,0,1,1,1,1786985639,False,False,2026-08-17 16:53:59
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,17,0,0,23,0,1,1,1,1786982659,False,False,2026-08-17 16:04:19
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,18,2,0,33,0,1,1,1,1786985223,False,False,2026-08-17 16:47:03
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,19,2,0,17,0,1,1,1,1786985849,False,False,2026-08-17 16:57:29
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,20,6,1,27,0,1,1,1,1786985399,False,False,2026-08-17 16:49:59
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,21,11,0,12,0,1,1,1,1786985074,False,False,2026-08-17 16:44:34
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,22,6,0,17,0,1,1,1,1786984765,False,False,2026-08-17 16:39:25
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,23,1,1,33,0,1,1,1,1786982571,False,False,2026-08-17 16:02:51
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,24,0,2,33,0,1,1,1,1786984389,False,False,2026-08-17 16:33:09
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,25,0,1,22,0,1,1,1,1786984393,False,False,2026-08-17 16:33:13
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,26,0,0,19,0,1,1,1,1786983121,False,False,2026-08-17 16:12:01
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,27,8,1,12,0,1,1,1,1786985854,False,False,2026-08-17 16:57:34
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,28,5,2,4,0,1,1,1,1786985709,False,False,2026-08-17 16:55:09
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,29,7,0,24,0,1,1,1,1786985677,False,False,2026-08-17 16:54:37
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,30,14,0,5,0,1,1,1,1786985324,False,False,2026-08-17 16:48:44
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,31,12,0,3,0,1,1,1,1786985901,False,False,2026-08-17 16:58:21
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,32,4,3,12,0,1,1,1,1786984409,False,False,2026-08-17 16:33:29
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,33,3,1,23,0,1,1,1,1786984635,False,False,2026-08-17 16:37:15
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,34,4,0,15,0,1,1,1,1786984193,False,False,2026-08-17 16:29:53
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,35,6,2,23,0,1,1,1,1786985927,False,False,2026-08-17 16:58:47
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,36,9,2,8,0,1,1,1,1786984849,False,False,2026-08-17 16:40:49
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,37,0,1,30,0,1,1,1,1786981784,False,False,2026-08-17 15:49:44
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,38,6,1,16,0,1,1,1,1786985894,False,False,2026-08-17 16:58:14
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,39,6,2,11,0,1,1,1,1786984432,False,False,2026-08-17 16:33:52
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,40,4,2,25,0,1,1,1,1786985927,False,False,2026-08-17 16:58:47
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,41,8,1,14,0,1,1,1,1786984547,False,False,2026-08-17 16:35:47
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,42,3,0,16,0,1,1,1,1786985783,False,False,2026-08-17 16:56:23
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,43,2,0,17,0,1,1,1,1786984578,False,False,2026-08-17 16:36:18
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,44,5,1,41,0,1,1,1,1786985603,False,False,2026-08-17 16:53:23
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,45,9,2,15,0,1,1,1,1786985785,False,False,2026-08-17 16:56:25
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,46,12,2,17,0,1,1,1,1786985486,False,False,2026-08-17 16:51:26
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,47,21,1,1,0,1,1,1,1786985844,False,False,2026-08-17 16:57:24
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,48,2,0,21,0,1,1,1,1786985868,False,False,2026-08-17 16:57:48
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,49,2,2,55,0,1,1,1,1786984863,False,False,2026-08-17 16:41:03
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,50,1,4,14,0,1,1,1,1786985688,False,False,2026-08-17 16:54:48
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,51,3,0,24,0,1,1,1,1786985591,False,False,2026-08-17 16:53:11
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,52,0,1,34,0,1,1,1,1786984968,False,False,2026-08-17 16:42:48
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,53,1,1,21,0,1,1,1,1786985389,False,False,2026-08-17 16:49:49
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,55,0,1,22,0,1,1,1,1786984705,False,False,2026-08-17 16:38:25
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,56,4,1,30,0,1,1,1,1786983362,False,False,2026-08-17 16:16:02
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,57,1,0,22,0,1,1,1,1786985884,False,False,2026-08-17 16:58:04
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,58,10,0,20,0,1,1,1,1786985247,False,False,2026-08-17 16:47:27
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,59,2,0,25,0,1,1,1,1786984963,False,False,2026-08-17 16:42:43
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,60,12,1,14,0,1,1,1,1786985281,False,False,2026-08-17 16:48:01
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,61,1,2,32,0,1,1,1,1786985706,False,False,2026-08-17 16:55:06
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,62,9,0,25,1,1,1,1,1786985344,False,False,2026-08-17 16:49:04
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,63,9,0,10,0,1,1,1,1786985629,False,False,2026-08-17 16:53:49
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,64,13,2,16,0,1,1,1,1786985751,False,False,2026-08-17 16:55:51
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,65,2,1,28,0,1,1,1,1786985726,False,False,2026-08-17 16:55:26
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,66,5,1,21,0,1,1,1,1786985768,False,False,2026-08-17 16:56:08
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,67,0,0,23,0,1,1,1,1786985554,False,False,2026-08-17 16:52:34
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,68,11,0,12,0,1,1,1,1786985732,False,False,2026-08-17 16:55:32
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,69,17,2,16,0,1,1,1,1786985175,False,False,2026-08-17 16:46:15
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,70,0,0,19,0,1,1,1,1786985498,False,False,2026-08-17 16:51:38
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,71,2,1,32,0,1,1,1,1786985862,False,False,2026-08-17 16:57:42
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,72,4,2,25,0,1,1,1,1786985710,False,False,2026-08-17 16:55:10
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,73,1,0,22,0,1,1,1,1786985935,False,False,2026-08-17 16:58:55
ecobici,ecobici_gbfs_station_status,2026-08-17T16:59:11Z,2026-08-17,20260817T165910Z,74,1,1,13,0,1,1,1,1786983975,False,False,2026-08-17 16:26:15
