_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,1,1,0,38,0,1,1,1,1787586785,False,False,2026-08-24 15:53:05
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,5,3,0,16,0,1,1,1,1787590698,False,False,2026-08-24 16:58:18
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,6,1,0,26,0,1,1,1,1787590361,False,False,2026-08-24 16:52:41
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,7,1,2,20,0,1,1,1,1787589209,False,False,2026-08-24 16:33:29
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,8,5,0,26,0,1,1,1,1787589315,False,False,2026-08-24 16:35:15
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,9,2,1,20,0,1,1,1,1787591453,False,False,2026-08-24 17:10:53
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,10,4,0,19,0,1,1,1,1787590823,False,False,2026-08-24 17:00:23
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,11,2,0,25,0,1,1,1,1787589755,False,False,2026-08-24 16:42:35
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,12,5,0,22,0,1,1,1,1787591531,False,False,2026-08-24 17:12:11
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,14,14,0,21,0,1,1,1,1787589715,False,False,2026-08-24 16:41:55
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,15,10,0,13,0,1,1,1,1787588735,False,False,2026-08-24 16:25:35
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,16,6,1,20,0,1,1,1,1787591544,False,False,2026-08-24 17:12:24
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,17,6,0,17,0,1,1,1,1787590386,False,False,2026-08-24 16:53:06
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,18,1,1,33,0,1,1,1,1787590728,False,False,2026-08-24 16:58:48
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,19,4,0,15,0,1,1,1,1787590719,False,False,2026-08-24 16:58:39
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,20,4,1,29,0,1,1,1,1787589639,False,False,2026-08-24 16:40:39
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,21,7,1,15,0,1,1,1,1787590803,False,False,2026-08-24 17:00:03
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,22,0,2,21,0,1,1,1,1787590595,False,False,2026-08-24 16:56:35
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,23,0,0,35,0,1,1,1,1787591526,False,False,2026-08-24 17:12:06
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,24,4,0,31,0,1,1,1,1787591156,False,False,2026-08-24 17:05:56
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,25,1,1,21,0,1,1,1,1787591516,False,False,2026-08-24 17:11:56
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,26,0,0,19,0,1,1,1,1787587764,False,False,2026-08-24 16:09:24
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,27,12,0,9,0,1,1,1,1787591453,False,False,2026-08-24 17:10:53
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,28,5,0,6,0,1,1,1,1787591555,False,False,2026-08-24 17:12:35
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,29,4,1,26,0,1,1,1,1787591339,False,False,2026-08-24 17:08:59
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,30,12,0,7,0,1,1,1,1787590456,False,False,2026-08-24 16:54:16
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,31,9,0,6,0,1,1,1,1787591184,False,False,2026-08-24 17:06:24
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,32,8,1,10,0,1,1,1,1787591419,False,False,2026-08-24 17:10:19
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,33,7,0,20,0,1,1,1,1787590690,False,False,2026-08-24 16:58:10
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,34,19,0,0,0,1,1,1,1787590876,False,False,2026-08-24 17:01:16
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,35,0,0,31,0,1,1,1,1787591149,False,False,2026-08-24 17:05:49
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,36,4,0,15,0,1,1,1,1787591545,False,False,2026-08-24 17:12:25
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,37,5,3,23,0,1,1,1,1787591556,False,False,2026-08-24 17:12:36
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,38,7,1,15,0,1,1,1,1787591424,False,False,2026-08-24 17:10:24
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,39,0,0,19,0,1,1,1,1787590309,False,False,2026-08-24 16:51:49
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,40,3,0,28,0,1,1,1,1787591394,False,False,2026-08-24 17:09:54
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,41,0,0,23,0,1,1,1,1787590507,False,False,2026-08-24 16:55:07
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,42,6,1,12,0,1,1,1,1787591545,False,False,2026-08-24 17:12:25
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,43,6,0,13,0,1,1,1,1787588866,False,False,2026-08-24 16:27:46
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,44,13,0,34,0,1,1,1,1787590813,False,False,2026-08-24 17:00:13
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,45,18,1,7,0,1,1,1,1787591442,False,False,2026-08-24 17:10:42
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,46,17,0,14,0,1,1,1,1787591218,False,False,2026-08-24 17:06:58
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,47,21,1,1,0,1,1,1,1787591151,False,False,2026-08-24 17:05:51
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,48,2,0,21,0,1,1,1,1787590159,False,False,2026-08-24 16:49:19
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,49,3,0,56,0,1,1,1,1787587897,False,False,2026-08-24 16:11:37
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,50,1,1,17,0,1,1,1,1787591139,False,False,2026-08-24 17:05:39
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,51,1,2,24,0,1,1,1,1787591323,False,False,2026-08-24 17:08:43
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,52,10,0,25,0,1,1,1,1787591340,False,False,2026-08-24 17:09:00
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,53,1,0,22,0,1,1,1,1787591429,False,False,2026-08-24 17:10:29
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,55,1,1,21,0,1,1,1,1787591090,False,False,2026-08-24 17:04:50
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,56,8,0,27,0,1,1,1,1787591493,False,False,2026-08-24 17:11:33
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,57,8,0,15,0,1,1,1,1787591236,False,False,2026-08-24 17:07:16
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,58,8,1,21,0,1,1,1,1787590214,False,False,2026-08-24 16:50:14
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,59,3,0,24,0,1,1,1,1787591429,False,False,2026-08-24 17:10:29
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,60,3,0,24,0,1,1,1,1787590852,False,False,2026-08-24 17:00:52
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,61,4,0,31,0,1,1,1,1787590754,False,False,2026-08-24 16:59:14
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,62,4,0,30,1,1,1,1,1787590720,False,False,2026-08-24 16:58:40
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,63,4,0,15,0,1,1,1,1787589732,False,False,2026-08-24 16:42:12
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,64,8,1,22,0,1,1,1,1787591372,False,False,2026-08-24 17:09:32
ecobici,ecobici_gbfs_station_status,2026-08-24T17:12:49Z,2026-08-24,20260824T171248Z,65,1,0,30,0,1,1,1,1787591274,False,False,2026-08-24 17:07:54
