_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging,last_reported_datetime
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,1,5,0,34,0,1,1,1,1785336933,False,False,2026-07-29 14:55:33
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,5,3,1,15,0,1,1,1,1785335603,False,False,2026-07-29 14:33:23
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,6,4,0,23,0,1,1,1,1785336948,False,False,2026-07-29 14:55:48
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,7,0,0,23,0,1,1,1,1785332249,False,False,2026-07-29 13:37:29
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,8,0,0,31,0,1,1,1,1785336872,False,False,2026-07-29 14:54:32
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,9,6,0,17,0,1,1,1,1785336405,False,False,2026-07-29 14:46:45
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,10,0,0,23,0,1,1,1,1785334666,False,False,2026-07-29 14:17:46
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,11,0,0,27,0,1,1,1,1785336067,False,False,2026-07-29 14:41:07
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,12,0,1,26,0,1,1,1,1785336790,False,False,2026-07-29 14:53:10
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,14,21,2,12,0,1,1,1,1785336835,False,False,2026-07-29 14:53:55
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,15,5,0,18,0,1,1,1,1785336934,False,False,2026-07-29 14:55:34
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,16,2,1,24,0,1,1,1,1785336931,False,False,2026-07-29 14:55:31
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,17,1,0,22,0,1,1,1,1785334980,False,False,2026-07-29 14:23:00
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,18,0,0,34,1,1,1,1,1785336951,False,False,2026-07-29 14:55:51
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,19,2,1,16,0,1,1,1,1785336701,False,False,2026-07-29 14:51:41
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,20,17,0,17,0,1,1,1,1785336949,False,False,2026-07-29 14:55:49
ecobici,ecobici_gbfs_station_status,2026-07-29T14:55:59Z,2026-07-29,20260729T145558Z,21,6,0,17,0,1,1,1,1785336843,False,False,2026-07-29 14:54:03
