_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,2c21ae73-3401-46f6-ae60-33245e5ad929,,19472,1.0,21:49:02,20260714,69379,2306,1240002,19.46675682067871,-99.07746124267578,851.0,48.0,172.8,,,,1784067430,2026-07-14 16:17:10-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,306ecb0e-41c1-4516-833a-1470d5d60e46,,19563,0.0,22:06:53,20260714,69378,2305,1240001,19.386377334594727,-99.06033325195312,187.0,0.0,0.0,,,,1784067445,2026-07-14 16:17:25-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,36f2a514-230f-4932-830a-717d32ea750a,,19471,1.0,21:19:05,20260714,69377,2304,1230200,19.469953536987305,-99.07118225097656,136.0,37.0,133.20000000000002,,,,1784067436,2026-07-14 16:17:16-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,994fad54-157d-417b-ba1e-534c4ef72a3c,,19562,1.0,21:46:43,20260714,69376,2303,1230199,19.39804458618164,-99.12409210205078,886.0,13.0,46.800000000000004,,,,1784067441,2026-07-14 16:17:21-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,2518aed9-6dfb-4302-8e6e-49cf91a5953b,,19562,1.0,21:53:00,20260714,69375,2302,1230198,19.39339256286621,-99.1340103149414,989.0,13.0,46.800000000000004,,,,1784067426,2026-07-14 16:17:06-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,b0bf7adc-78ab-41a6-8009-44a665dbf5f9,,,,,,70014,1210,001A196,19.4976863861084,-99.11978149414062,0.0,0.0,0.0,,,,1784067338,2026-07-14 16:15:38-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,b21a3d7f-85bb-4c7b-8297-cd097309bfce,,20212,1.0,21:14:34,20260714,69382,2309,1240005,19.493478775024414,-99.09138488769531,22.0,0.0,0.0,,,,1784067443,2026-07-14 16:17:23-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,12d9751b-acd8-4b84-b528-9fbe50cc84bf,,19474,0.0,22:11:00,20260714,69381,2308,1240004,19.492591857910156,-99.1424560546875,282.0,0.0,0.0,,,,1784067444,2026-07-14 16:17:24-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,0e74649f-124d-4261-a501-fce3ee716f63,,19472,1.0,21:55:00,20260714,69380,2307,1240003,19.475086212158203,-99.08867645263672,142.0,0.0,0.0,,,,1784067441,2026-07-14 16:17:21-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T22:17:36Z,2026-07-14,20260714T221733Z,a63d497d-bb91-43e9-82f9-088fe2cc4f50,,19566,0.0,21:12:12,20260714,69393,2320,1230174,19.39203453063965,-99.17303466796875,195.0,29.0,104.4,,,,1784067435,2026-07-14 16:17:15-06:00,,
