_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,3b2a4e72-cd4e-4981-aead-4b49dc07cfbd,,,,,,69379,2306,1240002,19.478126525878906,-99.06463623046875,0.0,0.0,0.0,,,,1784010167,2026-07-14 00:22:47-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,4bcd8f5d-abf7-4694-9ec2-93cb5e0a8a3f,,19563,0.0,05:39:21,20260714,69378,2305,1240001,19.394298553466797,-99.13954162597656,282.0,0.0,0.0,,,,1784010167,2026-07-14 00:22:47-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,f256bfc0-a2fd-4a81-9433-1a30b9139ed8,,,,,,69377,2304,1230200,19.478954315185547,-99.0636215209961,341.0,0.0,0.0,,,,1784010173,2026-07-14 00:22:53-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,a4ca5978-bc94-46d7-9809-30bd4da57c08,,19563,0.0,06:07:39,20260714,69376,2303,1230199,19.389711380004883,-99.05879211425781,116.0,0.0,0.0,,,,1784010163,2026-07-14 00:22:43-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,aa0a94b2-955e-4043-b180-0275b7e0ce98,,19563,0.0,06:09:50,20260714,69375,2302,1230198,19.389802932739258,-99.05899047851562,135.0,0.0,0.0,,,,1784010173,2026-07-14 00:22:53-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,1db40f32-4df0-4985-ac3a-3253e5ef8baa,,,,,,70014,1210,001A196,19.385339736938477,-99.04562377929688,0.0,0.0,0.0,,,,1784010161,2026-07-14 00:22:41-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,d98b12ab-6020-4e3b-8867-411e72681f32,,,,,,69382,2309,1240005,19.479368209838867,-99.06379699707031,336.0,0.0,0.0,,,,1784010164,2026-07-14 00:22:44-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,210e9eaf-e389-49aa-9fa3-c7c3437e4022,,,,,,69381,2308,1240004,19.479503631591797,-99.0638656616211,0.0,0.0,0.0,,,,1784010173,2026-07-14 00:22:53-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,b9d18ca5-e4d5-4079-89ad-e101767261f5,,,,,,69380,2307,1240003,19.47959327697754,-99.06399536132812,338.0,0.0,0.0,,,,1784008083,2026-07-13 23:48:03-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,8683b6e3-ac3e-45a3-80a4-acd27d5e44c6,,19566,0.0,05:39:38,20260714,69393,2320,1230174,19.390003204345703,-99.05889129638672,298.0,0.0,0.0,,,,1784009491,2026-07-14 00:11:31-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,b946476b-4979-46ff-9686-c364c551e6d4,,19562,1.0,05:36:43,20260714,69390,2317,1240013,19.3857421875,-99.07823181152344,125.0,24.0,86.4,,,,1784010167,2026-07-14 00:22:47-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,c0ebddf6-2790-4a76-ad04-adbdd9ee9a43,,19470,0.0,06:20:06,20260714,69389,2316,1240012,19.471832275390625,-99.06735229492188,318.0,13.0,46.800000000000004,,,,1784010171,2026-07-14 00:22:51-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,3a7359c9-f7c2-4816-889d-048351732f65,,19471,1.0,05:48:48,20260714,69388,2315,1240011,19.4786319732666,-99.09707641601562,113.0,0.0,0.0,,,,1784010176,2026-07-14 00:22:56-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-14T06:23:09Z,2026-07-14,20260714T062305Z,2427cd4c-8e08-4985-96eb-f369319207a1,,,,,,69387,2314,1240010,19.47954559326172,-99.06379699707031,336.0,0.0,0.0,,,,1784010173,2026-07-14 00:22:53-06:00,,
