_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,13a4ad0b-3bfd-473e-b728-1d5fcb845d21,,19471,1.0,20:29:05,20260629,69379,2306,1240002,19.486974716186523,-99.12342834472656,108.0,1.0,3.6,,,,1782766678,2026-06-29 14:57:58-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,6801c5f4-2c18-4070-9bb0-ab50abfca364,,19562,1.0,20:20:33,20260629,69378,2305,1240001,19.39775848388672,-99.10907745361328,100.0,0.0,0.0,,,,1782766677,2026-06-29 14:57:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,ccea5860-23d5-403b-9f56-9ff8a0a9d7f4,,19470,0.0,20:11:21,20260629,69377,2304,1230200,19.49203872680664,-99.13899993896484,278.0,0.0,0.0,,,,1782766677,2026-06-29 14:57:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,16e0ffa7-80e1-4981-86ab-ffb3b240e4a1,,19562,1.0,20:43:50,20260629,69376,2303,1230199,19.401283264160156,-99.16814422607422,167.0,11.0,39.6,,,,1782766689,2026-06-29 14:58:09-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,2fc65530-d778-41a9-be7e-7e24580161e1,,19565,1.0,20:06:03,20260629,69375,2302,1230198,19.39298439025879,-99.05006408691406,121.0,32.0,115.2,,,,1782766681,2026-06-29 14:58:01-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,6af9ce82-1174-4ac5-9d7a-ebed0a078af2,,,,,,70014,1210,001A196,19.385459899902344,-99.04580688476562,0.0,0.0,0.0,,,,1782744344,2026-06-29 08:45:44-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,5d664bb5-ea3e-4165-b605-2d1c8445b87b,,19470,0.0,20:06:43,20260629,69382,2309,1240005,19.497709274291992,-99.16551208496094,282.0,26.0,93.60000000000001,,,,1782766682,2026-06-29 14:58:02-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,4181db80-1b67-49c4-be32-2a84dd9d3e36,,19474,0.0,20:49:45,20260629,69381,2308,1240004,19.48853874206543,-99.11620330810547,289.0,0.0,0.0,,,,1782766688,2026-06-29 14:58:08-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,3b1b8fed-b647-49b0-ac2c-1719f7fa04e2,,19472,1.0,20:32:49,20260629,69380,2307,1240003,19.470901489257812,-99.08631896972656,152.0,16.0,57.6,,,,1782766690,2026-06-29 14:58:10-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,7bc6ab77-aba6-4018-bc04-06f56f473fd5,,19562,1.0,20:57:24,20260629,69393,2320,1230174,19.402162551879883,-99.18730163574219,290.0,0.0,0.0,,,,1782766674,2026-06-29 14:57:54-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,7dcf89bd-8d31-4611-bafc-41d25b4b0f7d,,19562,1.0,20:11:03,20260629,69390,2317,1240013,19.387115478515625,-99.08030700683594,124.0,40.0,144.0,,,,1782766676,2026-06-29 14:57:56-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,c04dff4a-3316-4f4e-8f9c-1e579c0fe20a,,19473,0.0,20:54:53,20260629,69389,2316,1240012,19.47315788269043,-99.06856536865234,317.0,0.0,0.0,,,,1782766689,2026-06-29 14:58:09-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,070f5b26-2fd2-48ce-9807-429224668cfe,,19473,0.0,20:53:50,20260629,69388,2315,1240011,19.474206924438477,-99.06971740722656,316.0,0.0,0.0,,,,1782766686,2026-06-29 14:58:06-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,47244f4e-57ca-4e32-b975-9d5c2da70c23,,,,,,69387,2314,1240010,19.46480941772461,-99.05921936035156,313.0,0.0,0.0,,,,1782758157,2026-06-29 12:35:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,3822984d-826f-40f1-ae70-b33cea0429bc,,,,,,69386,2313,1240009,19.38262176513672,-99.06128692626953,101.0,0.0,0.0,,,,1782766688,2026-06-29 14:58:08-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,e90055e8-b75e-4b3e-9a11-f30ff460eb75,,19474,0.0,20:57:29,20260629,69385,2312,1240008,19.48680305480957,-99.12296295166016,115.0,0.0,0.0,,,,1782766680,2026-06-29 14:58:00-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,a6149d84-fc56-4b03-98d4-a28d4cd33716,,19474,0.0,20:52:46,20260629,69383,2310,1240006,19.49069595336914,-99.1332015991211,291.0,0.0,0.0,,,,1782766683,2026-06-29 14:58:03-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,afdd191a-ebd3-4083-898a-c0c4837bcff1,,,,,,69198,800,1320055,19.506738662719727,-99.19633483886719,0.0,0.0,0.0,,,,1782766679,2026-06-29 14:57:59-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,1b508361-34b5-458a-9324-e22d5ef1348e,,19578,0.0,20:06:58,20260629,69886,801,1280065,19.42783546447754,-99.16626739501953,245.0,24.0,86.4,,,,1782766691,2026-06-29 14:58:11-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,9a3ae99f-75f4-43cb-bb25-df1a5026e3e4,,,,,,69887,802,1280066,19.492433547973633,-99.12040710449219,325.0,0.0,0.0,,,,1782766686,2026-06-29 14:58:06-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,8647d594-9559-4120-8eb4-e5c8a085dc38,,,,,,69888,803,1280067,19.508176803588867,-99.17228698730469,0.0,0.0,0.0,,,,1781680984,2026-06-17 01:23:04-06:00,,
metrobus,metrobus_vehicle_positions,2026-06-29T20:58:19Z,2026-06-29,20260629T205814Z,b38d1c12-9ec9-4c90-8ac4-cefd631e78ba,,,,,,69889,804,1280068,19.5083065032959,-99.17269134521484,0.0,0.0,0.0,,,,1782750701,2026-06-29 10:31:41-06:00,,
