_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,9e9c743c-ff6f-466d-92c2-7ac626b0c768,,19472,1.0,14:59:40,20260701,69379,2306,1240002,19.480148315429688,-99.10114288330078,119.0,0.0,0.0,,,,1782918779,2026-07-01 09:12:59-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,c3b0e12f-38da-493b-9569-4d4143ea1c7a,,19563,0.0,14:34:38,20260701,69378,2305,1240001,19.39763069152832,-99.1074447631836,275.0,41.0,147.6,,,,1782918782,2026-07-01 09:13:02-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,e8d79782-ffda-423a-89f4-3369aa7cb103,,19474,0.0,14:50:36,20260701,69377,2304,1230200,19.503189086914062,-99.18090057373047,288.0,50.0,180.0,,,,1782918777,2026-07-01 09:12:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,0843ddb9-9fd5-4e21-ba52-bfebcd053854,,19563,0.0,15:00:15,20260701,69376,2303,1230199,19.382783889770508,-99.0609359741211,190.0,0.0,0.0,,,,1782918783,2026-07-01 09:13:03-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,f08ff287-e385-4c30-99ea-b753425e1aa7,,19563,0.0,14:52:08,20260701,69375,2302,1230198,19.38709831237793,-99.08011627197266,305.0,0.0,0.0,,,,1782918778,2026-07-01 09:12:58-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,3da8cd85-fc67-4f53-81a9-90b71a68fc44,,,,,,70014,1210,001A196,19.384096145629883,-99.17613983154297,0.0,0.0,0.0,,,,1782918300,2026-07-01 09:05:00-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,be4f4305-c90f-43b7-a14a-52316c740c72,,19470,0.0,15:03:03,20260701,69382,2309,1240005,19.472917556762695,-99.07926940917969,189.0,24.0,86.4,,,,1782918772,2026-07-01 09:12:52-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,cd2fa9b5-fc9f-4945-8082-c1d4e1d86936,,19470,0.0,14:45:12,20260701,69381,2308,1240004,19.48209571838379,-99.1053695678711,292.0,9.0,32.4,,,,1782918784,2026-07-01 09:13:04-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,1761d4c7-4bb3-470d-8310-1fd1d9a37ba0,,19500,1.0,13:33:06,20260701,69380,2307,1240003,19.482994079589844,-99.12712097167969,361.0,34.0,122.4,,,,1782918787,2026-07-01 09:13:07-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,fb7c7cd1-0e07-43c7-b291-1b20ef1e8c55,,,,,,69393,2320,1230174,19.384910583496094,-99.17534637451172,162.0,37.0,133.20000000000002,,,,1782918778,2026-07-01 09:12:58-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,ffc97981-458b-42b3-b412-1737dbe10b82,,19562,1.0,15:05:56,20260701,69390,2317,1240013,19.405071258544922,-99.17597198486328,110.0,33.0,118.8,,,,1782918777,2026-07-01 09:12:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,2af39b30-e97c-4448-b36d-db4723659b4e,,19470,0.0,14:28:36,20260701,69389,2316,1240012,19.49054718017578,-99.1327896118164,291.0,0.0,0.0,,,,1782918776,2026-07-01 09:12:56-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,897b662d-2bf0-44b5-ad7a-9dd4cb3fc12d,,,,,,69388,2315,1240011,19.478221893310547,-99.06365966796875,0.0,0.0,0.0,,,,1782918778,2026-07-01 09:12:58-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,d99b2db2-0745-4a9f-84ff-6bcf1d8cdff8,,19471,1.0,14:16:43,20260701,69387,2314,1240010,19.47307586669922,-99.0704116821289,138.0,35.0,126.0,,,,1782918789,2026-07-01 09:13:09-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,8cc404cc-7092-4215-90e2-ceb7b64ae26d,,19567,1.0,14:17:26,20260701,69386,2313,1240009,19.38909912109375,-99.05976867675781,880.0,0.0,0.0,,,,1782918776,2026-07-01 09:12:56-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,8fa291b8-22ce-4e5c-833d-7d0b655edd4e,,19475,1.0,15:11:51,20260701,69385,2312,1240008,19.511333465576172,-99.19825744628906,212.0,9.0,32.4,,,,1782918787,2026-07-01 09:13:07-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,33c9b3e1-70b6-4950-96b6-5787c27e026a,,19475,1.0,15:00:41,20260701,69383,2310,1240006,19.49838638305664,-99.16938781738281,103.0,3.0,10.8,,,,1782918780,2026-07-01 09:13:00-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,107251be-fa0e-4910-9f52-4b1b317be36c,,19474,0.0,15:07:45,20260701,69198,800,1320055,19.482566833496094,-99.11417388916016,448.0,18.0,64.8,,,,1782918782,2026-07-01 09:13:02-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,4ca1b9ca-9e01-43df-8542-1b367bd26ce7,,,,,,69886,801,1280065,19.491926193237305,-99.1200180053711,324.0,0.0,0.0,,,,1782918777,2026-07-01 09:12:57-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,db932dce-ff8f-4944-83e1-79d6760284d1,,,,,,69887,802,1280066,19.508291244506836,-99.17267608642578,0.0,0.0,0.0,,,,1782889363,2026-07-01 01:02:43-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,8647d594-9559-4120-8eb4-e5c8a085dc38,,,,,,69888,803,1280067,19.508176803588867,-99.17228698730469,0.0,0.0,0.0,,,,1781680984,2026-06-17 01:23:04-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,bcf45efa-2487-459a-a926-2752c863df75,,21343,1.0,14:23:28,20260701,69889,804,1280068,19.491104125976562,-99.11944580078125,313.0,0.0,0.0,,,,1782918776,2026-07-01 09:12:56-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,cf380844-4391-4a13-9e5f-de3eb8945677,,19576,0.0,14:50:34,20260701,69890,805,1280069,19.449148178100586,-99.1341323852539,217.0,0.0,0.0,,,,1782918775,2026-07-01 09:12:55-06:00,,
metrobus,metrobus_vehicle_positions,2026-07-01T15:13:22Z,2026-07-01,20260701T151317Z,32555def-1eec-4671-be4a-b84f62b5653c,,19567,1.0,15:07:43,20260701,69392,2319,1230173,19.3974666595459,-99.17121124267578,168.0,22.0,79.2,,,,1782918782,2026-07-01 09:13:02-06:00,,
