_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,duration_score,delay_score,traffic_pct_score,criticality_score_0_100,criticality_level
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272707,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,282.0,323.0,4.7,5.383333333333334,-41.0,-0.6833333333333333,-12.693498452012387,0.0,0.01451077943615257,0.06515020257754182,1.8108813318161763,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272748,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,392.0,429.0,6.533333333333333,7.15,-37.0,-0.6166666666666667,-8.62470862470862,0.02331496396778296,0.01616915422885572,0.10304283457449671,3.675950468050118,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272755,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,310.0,386.0,5.166666666666667,6.433333333333334,-76.0,-1.2666666666666666,-19.68911917098446,0.00593471810089021,0.0,0.0,0.2670623145400594,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272762,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,486.0,537.0,8.1,8.95,-51.0,-0.85,-9.49720670391061,0.043238660449342936,0.010364842454394693,0.09491726160648735,4.206854438253994,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272767,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3871,677.0,655.0,11.283333333333333,10.916666666666666,22.0,0.36666666666666664,3.358778625954195,0.08372191606612972,0.0406301824212272,0.21464502876560648,9.48244318303092,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272773,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1307.0,1317.0,21.783333333333335,21.95,-10.0,-0.16666666666666666,-0.759301442672744,0.21725307333615945,0.02736318407960199,0.1762933568440611,14.259966879794467,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272778,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12972,1358.0,1384.0,22.633333333333333,23.066666666666666,-26.0,-0.43333333333333335,-1.8786127167630062,0.22806273844849514,0.020729684908789386,0.16586921305700023,14.305746463129914,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272791,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13097,1332.0,1379.0,22.2,22.983333333333334,-47.0,-0.7833333333333333,-3.4082668600435073,0.2225519287833828,0.012023217247097845,0.1516235469021684,13.46812033694402,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272799,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19303,2427.0,2286.0,40.45,38.1,141.0,2.35,6.167979002624668,0.45464179737176774,0.08996683250414594,0.2408071065816092,28.42386215100684,Media
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272807,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1344.0,1357.0,22.4,22.616666666666667,-13.0,-0.21666666666666667,-0.9579955784819405,0.22509537939805002,0.026119402985074626,0.17444291873156706,14.532329552021206,Baja
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272815,5,1,Metro Indios Verdes,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,27320,5000.0,2664.0,83.33333333333333,44.4,2336.0,38.93333333333333,87.68768768768768,1.0,1.0,1.0,100.0,Critica
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272821,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2444.0,1944.0,40.733333333333334,32.4,500.0,8.333333333333334,25.72016460905351,0.4582450190758796,0.23880597014925378,0.4228965743021678,37.43716629968182,Media
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272826,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,17175,3272.0,2502.0,54.53333333333333,41.7,770.0,12.833333333333334,30.775379696243,0.6337431114879186,0.3507462686567165,0.46997578288622543,50.19407507766592,Alta
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272831,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,27445,4964.0,2659.0,82.73333333333333,44.31666666666667,2305.0,38.416666666666664,86.68672433245581,0.9923696481559984,0.9871475953565506,0.9906780301583252,99.02036060766571,Critica
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272836,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16736,3440.0,2339.0,57.333333333333336,38.983333333333334,1101.0,18.35,47.07139803334759,0.6693514200932599,0.48797678275290224,0.6217405709614863,59.634812719778004,Alta
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272841,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3479.0,2962.0,57.983333333333334,49.36666666666667,517.0,8.616666666666667,17.454422687373405,0.6776176345909284,0.24585406301824214,0.3459177353564413,46.01604046935908,Media
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272846,0,2,Metro Universidad,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,31798,3728.0,3201.0,62.13333333333333,53.35,527.0,8.783333333333333,16.463605123398928,0.7303942348452734,0.25000000000000006,0.33669025324963425,48.35154563303,Media
google_routes,routes_api_score,2026-08-20T14:12:33Z,2026-08-20,20260820T141228Z,2026-08-20T14:12:33.272851,3,0,Angel de la Independencia,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,19428,2396.0,2281.0,39.93333333333333,38.016666666666666,115.0,1.9166666666666667,5.041648399824639,0.44807121661721067,0.07918739635157547,0.23031759179949715,27.541115456069566,Media
