_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,duration_score,delay_score,traffic_pct_score,criticality_score_0_100,criticality_level
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726341,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,341.0,380.0,5.683333333333334,6.333333333333333,-39.0,-0.65,-10.26315789473684,0.0005594405594405574,0.001915708812260536,0.0,0.09222463360394384,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726362,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,473.0,413.0,7.883333333333334,6.883333333333334,60.0,1.0,14.527845036319608,0.037482517482517484,0.0967432950191571,0.5158862814513901,15.39045424141159,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726368,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12545,1539.0,1374.0,25.65,22.9,165.0,2.75,12.008733624454138,0.3356643356643357,0.19731800766283528,0.4634650453100713,31.280326279295767,Media
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726374,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,536.0,526.0,8.933333333333334,8.766666666666667,10.0,0.16666666666666666,1.9011406844106515,0.0551048951048951,0.04885057471264368,0.25313194379076326,9.252129270478074,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726378,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,339.0,308.0,5.65,5.133333333333334,31.0,0.5166666666666667,10.064935064935066,0.0,0.06896551724137932,0.4230157333742217,10.874107770932712,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726382,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1294.0,1329.0,21.566666666666666,22.15,-35.0,-0.5833333333333334,-2.63355906696765,0.2671328671328671,0.005747126436781608,0.15876749235074225,15.39747829328122,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726386,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,663.0,652.0,11.05,10.866666666666667,11.0,0.18333333333333332,1.6871165644171793,0.09062937062937063,0.04980842911877395,0.2486782269439139,10.795181236357044,Baja
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726397,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2201.0,1963.0,36.68333333333333,32.71666666666667,238.0,3.966666666666667,12.12429954151808,0.5208391608391608,0.26724137931034486,0.46586990449961013,42.10860860361651,Media
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726403,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,18901,2007.0,1996.0,33.45,33.266666666666666,11.0,0.18333333333333332,0.5511022044088154,0.46657342657342665,0.04980842911877395,0.22503843207599722,27.239867856481233,Media
google_routes,routes_api_score,2026-09-21T18:52:24Z,2026-09-21,20260921T185220Z,2026-09-21T18:52:24.726408,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,27427,3657.0,2654.0,60.95,44.233333333333334,1003.0,16.716666666666665,37.79201205727205,0.9281118881118882,1.0,1.0,96.76503496503497,Critica
