_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,duration_score,delay_score,traffic_pct_score,criticality_score_0_100,criticality_level
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814834,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,727.0,492.0,12.116666666666667,8.2,235.0,3.9166666666666665,47.76422764227641,0.106312292358804,0.3405875952121871,1.0,36.704618988572726,Media
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814858,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,375.0,437.0,6.25,7.283333333333333,-62.0,-1.0333333333333334,-14.187643020594965,0.0,0.017410228509249177,0.0,0.6093579978237211,Baja
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814865,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3918,694.0,693.0,11.566666666666666,11.55,1.0,0.016666666666666666,0.1443001443001357,0.09634551495016612,0.08596300326441783,0.23133995812469366,11.971052449505972,Baja
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814872,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,475.0,546.0,7.916666666666667,9.1,-71.0,-1.1833333333333333,-13.003663003663002,0.03020235578375114,0.007616974972796519,0.019111287589279193,2.007925886102263,Baja
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814878,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1307.0,1385.0,21.783333333333335,23.083333333333332,-78.0,-1.3,-5.631768953068594,0.2814859559045606,0.0,0.138105177066978,15.428971557044788,Baja
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814883,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3564,653.0,727.0,10.883333333333333,12.116666666666667,-74.0,-1.2333333333333334,-10.17881705639615,0.08396254907882815,0.004352557127312294,0.06470871535121152,5.224828515027427,Baja
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814889,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,2055.0,1942.0,34.25,32.36666666666667,113.0,1.8833333333333333,5.818743563336759,0.5073995771670191,0.20783460282916214,0.3229343419313702,36.56587891016394,Media
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814901,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,8640,2019.0,1711.0,33.65,28.516666666666666,308.0,5.133333333333334,18.001168907071886,0.4965267290848686,0.4200217627856365,0.5195777235336665,47.43601897698969,Media
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814910,2,0,Zocalo,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,18604,3341.0,2500.0,55.68333333333333,41.666666666666664,841.0,14.016666666666667,33.64,0.8958018725460586,1.0,0.7720128949917043,90.75134216440672,Critica
google_routes,routes_api_score,2026-07-24T15:13:42Z,2026-07-24,20260724T151338Z,2026-07-24T15:13:42.814917,1,2,Metro Copilco,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,30508,3454.0,2994.0,57.56666666666667,49.9,460.0,7.666666666666667,15.364061456245825,0.9299305345816975,0.5854189336235037,0.4770106884690335,71.87675050237968,Alta
