_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,duration_score,delay_score,traffic_pct_score,criticality_score_0_100,criticality_level
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228745,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2147,552.0,484.0,9.2,8.066666666666666,68.0,1.1333333333333333,14.049586776859503,0.0282112845138055,0.1292307692307692,0.6438167658407082,18.668920043012335,Baja
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228763,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,521.0,537.0,8.683333333333334,8.95,-16.0,-0.26666666666666666,-2.9795158286778367,0.018907563025210083,0.0,0.0,0.8508403361344538,Baja
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228770,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,3711,844.0,734.0,14.066666666666666,12.233333333333333,110.0,1.8333333333333333,14.986376021798375,0.11584633853541416,0.19384615384615383,0.6792338183960664,25.58237698663035,Media
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228776,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,458.0,429.0,7.633333333333334,7.15,29.0,0.48333333333333334,6.759906759906764,0.0,0.06923076923076922,0.36821691062566825,9.787415135590287,Baja
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228782,5,2,Metro Indios Verdes,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,3580,689.0,689.0,11.483333333333333,11.483333333333333,0.0,0.0,0.0,0.06932773109243695,0.024615384615384615,0.11264611465590693,6.234208653816263,Baja
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228788,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1453.0,1317.0,24.216666666666665,21.95,136.0,2.2666666666666666,10.326499620349283,0.29861944777911165,0.23384615384615381,0.5030585598699449,31.68366173207431,Media
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228794,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,14546,1786.0,1580.0,29.766666666666666,26.333333333333332,206.0,3.433333333333333,13.037974683544306,0.3985594237695078,0.3415384615384615,0.6055708969132547,42.0004381617391,Media
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228805,3,1,Angel de la Independencia,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,19656,2026.0,1924.0,33.766666666666666,32.06666666666667,102.0,1.7,5.301455301455293,0.47058823529411764,0.1815384615384615,0.31307745184934,33.791865779068246,Media
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228813,2,1,Zocalo,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,16348,2846.0,2305.0,47.43333333333333,38.416666666666664,541.0,9.016666666666667,23.470715835141,0.7166866746698679,0.856923076923077,1.0,82.24320805245175,Critica
google_routes,routes_api_score,2026-09-01T17:23:36Z,2026-09-01,20260901T172331Z,2026-09-01T17:23:36.228820,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1501.0,1330.0,25.016666666666666,22.166666666666668,171.0,2.85,12.857142857142856,0.3130252100840336,0.2876923076923077,0.598734214773763,36.13004951848754,Media
