_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,query_timestamp,origin_index,destination_index,origin,destination,travel_mode,status,condition,distance_meters,duration_seconds,static_duration_seconds,duration_minutes,static_duration_minutes,delay_seconds,delay_minutes,traffic_delay_pct,duration_score,delay_score,traffic_pct_score,criticality_score_0_100,criticality_level
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430727,0,1,Metro Universidad,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,2697,519.0,526.0,8.65,8.766666666666667,-7.0,-0.11666666666666667,-1.3307984790874472,0.05752688172043013,0.03669724770642202,0.2013676136730709,7.900465620605544,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430762,2,2,Zocalo,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,9648,1720.0,1324.0,28.666666666666668,22.066666666666666,396.0,6.6,29.90936555891239,0.3803763440860216,0.44750254841997966,0.8313889413329022,49.407303505228306,Media
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430768,1,1,Metro Copilco,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,1883,337.0,380.0,5.616666666666666,6.333333333333333,-43.0,-0.7166666666666667,-11.315789473684212,0.008602150537634407,0.0,0.0,0.3870967741935483,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430773,1,0,Metro Copilco,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,1714,305.0,308.0,5.083333333333333,5.133333333333334,-3.0,-0.05,-0.9740259740259716,0.0,0.040774719673802244,0.20856265551209402,5.598368298824959,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430777,0,0,Metro Universidad,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,2330,420.0,413.0,7.0,6.883333333333334,7.0,0.11666666666666667,1.6949152542372836,0.030913978494623663,0.050968399592252814,0.2623872735272603,8.422768488532121,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430782,4,2,WTC,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,17244,2394.0,1963.0,39.9,32.71666666666667,431.0,7.183333333333334,21.956189505858383,0.5615591397849462,0.48318042813455664,0.6709970006899979,55.60141628883202,Alta
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430787,5,0,Metro Indios Verdes,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,27427,3531.0,2655.0,58.85,44.25,876.0,14.6,32.994350282485875,0.8672043010752689,0.9367991845056066,0.8936039210299328,89.684243426682,Critica
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430797,4,0,WTC,Rectoria UNAM,DRIVE,{},ROUTE_EXISTS,13107,1312.0,1319.0,21.866666666666667,21.983333333333334,-7.0,-0.11666666666666667,-0.5307050796057644,0.27069892473118284,0.03669724770642202,0.21750312132213992,17.815917709070796,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430803,4,1,WTC,Facultad de Medicina UNAM,DRIVE,{},ROUTE_EXISTS,12982,1348.0,1329.0,22.466666666666665,22.15,19.0,0.31666666666666665,1.4296463506395796,0.2803763440860215,0.06320081549439348,0.2570375875708036,19.969715777590814,Baja
google_routes,routes_api_score,2026-09-24T17:55:11Z,2026-09-24,20260924T175507Z,2026-09-24T17:55:11.430808,3,2,Angel de la Independencia,IPN Zacatenco,DRIVE,{},ROUTE_EXISTS,12546,1688.0,1373.0,28.133333333333333,22.883333333333333,315.0,5.25,22.942461762563738,0.37177419354838714,0.3649337410805301,0.690887182951773,43.32026330653144,Media
